index,label,float_hls_pred,float_python_pred,float_max_abs_logit_error,fixed_hls_pred,fixed_python_pred,fixed_raw_mismatch,fixed_max_abs_raw_diff
5835,7,7,7,1.6097308502271979e-06,7,7,0,0
5836,8,8,8,2.8589379876819976e-06,8,8,0,0
5837,9,9,9,1.1902911376537872e-06,9,9,0,0
5838,0,0,0,1.8587158194804942e-06,0,0,0,0
5839,1,1,1,2.1438171387000438e-06,1,1,0,0
5840,2,2,2,1.9083984366119466e-06,2,2,0,0
5841,3,3,3,2.8639135738472987e-06,3,3,0,0
5842,4,4,4,1.9114135740849747e-06,4,4,0,0
5843,5,5,5,2.38166778565585e-06,5,5,0,0
5844,6,6,6,1.937548827157798e-06,6,6,0,0
5845,7,7,7,1.9030737306025003e-06,7,7,0,0
5846,8,8,8,4.7402465828128015e-06,8,8,0,0
5847,0,0,0,3.3384521485047003e-06,0,0,0,0
5848,1,1,1,2.3824426271801258e-06,1,1,0,0
5849,2,2,2,4.743664550943549e-06,2,2,0,0
5850,3,3,3,1.9374023452201072e-06,3,3,0,0
5851,4,4,4,1.4272485353572506e-06,4,4,0,0
5852,5,5,5,2.1430920411624754e-06,5,5,0,0
5853,6,6,6,1.951098631991499e-06,6,6,0,0
5854,7,7,7,2.379887085179888e-06,7,7,0,0
5855,8,8,8,9.690673827833507e-07,8,8,0,0
5856,9,9,9,2.8199096675507462e-06,9,9,0,0
5857,8,8,8,2.863881835679649e-06,8,8,0,0
5858,7,7,7,1.609371337862875e-06,7,7,0,0
5859,1,1,1,1.4324499515439015e-06,1,1,0,0
5860,3,3,3,1.9560058603929065e-06,3,3,0,0
5861,7,7,7,1.5271111259429482e-06,7,7,0,0
5862,5,5,5,3.8100341797076e-06,5,5,0,0
5863,2,2,2,2.9030273438479526e-06,2,2,0,0
5864,8,8,8,1.9093591312469016e-06,8,8,0,0
5865,0,0,0,2.3813806153683004e-06,0,0,0,0
5866,7,7,7,2.8482177736322e-06,7,7,0,0
5867,5,5,5,3.3344665526513495e-06,5,5,0,0
5868,9,9,9,2.865332031198875e-06,9,9,0,0
5869,9,9,9,2.858425293794653e-06,9,9,0,0
5870,0,0,0,1.904008788855549e-06,0,0,0,0
5871,9,9,9,1.9053466804308528e-06,9,9,0,0
5872,1,1,1,9.582232665117374e-07,1,1,0,0
5873,1,1,1,1.1938110353604259e-06,1,1,0,0
5874,5,5,5,1.940148925072549e-06,5,5,0,0
5875,8,8,8,1.9112744134019977e-06,8,8,0,0
5876,8,8,8,1.900561523271449e-06,8,8,0,0
5877,6,6,6,3.810256347769325e-06,6,6,0,0
5878,3,3,3,1.9195434575181025e-06,3,3,0,0
5879,2,2,2,1.9339111325678005e-06,2,2,0,0
5880,1,1,1,1.4338940426128488e-06,1,1,0,0
5881,8,8,8,1.905187987816248e-06,8,8,0,0
5882,3,3,3,5.740747070603902e-06,3,3,0,0
5883,2,2,2,1.891943359311199e-06,2,2,0,0
5884,6,6,6,1.433199463107826e-06,6,6,0,0
5885,5,5,5,1.9071093753098012e-06,5,5,0,0
5886,6,6,6,1.892773436651396e-06,6,6,0,0
5887,7,7,7,2.8608862301382487e-06,7,7,0,0
5888,4,4,4,3.8142761233928013e-06,4,4,0,0
5889,1,1,1,1.1968902589032382e-06,1,1,0,0
5890,0,0,0,1.8604614258066476e-06,0,0,0,0
5891,5,5,5,1.4262194820702234e-06,5,5,0,0
5892,3,3,3,1.913012695808902e-06,3,3,0,0
5893,1,1,1,1.9054248046046496e-06,1,1,0,0
5894,9,9,9,1.917895508185552e-06,9,9,0,0
5895,2,2,2,9.481933584964963e-07,2,2,0,0
5896,1,1,1,1.6733154297732256e-06,1,1,0,0
5897,9,9,9,1.5510583495359498e-06,9,9,0,0
5898,6,6,6,3.826269530549098e-06,6,6,0,0
5899,0,0,0,2.8609790039269e-06,0,0,0,0
5900,4,4,4,1.9026525874821232e-06,4,4,0,0
5901,6,6,6,1.922448729985149e-06,6,6,0,0
5902,1,1,1,9.525366202467467e-07,1,1,0,0
5903,7,7,7,2.8358154295915483e-06,7,7,0,0
5904,3,3,3,1.948608399970908e-06,3,3,0,0
5905,8,8,8,1.9061865241809528e-06,8,8,0,0
5906,7,7,7,2.8611450186843967e-06,7,7,0,0
5907,2,2,2,1.9415649408216495e-06,2,2,0,0
5908,9,9,9,2.0265381469597443e-06,9,9,0,0
5909,6,6,6,1.9275878901936494e-06,6,6,0,0
5910,5,5,5,1.9362304684023e-06,5,5,0,0
5911,8,8,8,2.3839025882210763e-06,8,8,0,0
5912,3,3,3,1.9207031254353524e-06,3,3,0,0
5913,5,5,5,1.4278002931078504e-06,5,5,0,0
5914,7,7,7,9.849853519483531e-07,7,7,0,0
5915,1,1,1,1.4310156251085004e-06,1,1,0,0
5916,6,6,6,1.068889160071862e-06,6,6,0,0
5917,1,1,1,2.8580712889691995e-06,1,1,0,0
5918,0,0,0,1.933129881948048e-06,0,0,0,0
5919,9,9,9,1.9067749015277968e-06,9,9,0,0
5920,6,6,6,1.8983886711509967e-06,6,6,0,0
5921,2,2,2,2.8942749015214986e-06,2,2,0,0
5922,5,5,5,9.547778319074496e-07,5,5,0,0
5923,4,4,4,1.9096313472743986e-06,4,4,0,0
5924,2,2,2,1.9289184578497043e-06,2,2,0,0
5925,3,3,3,2.811120605628048e-06,3,3,0,0
5926,4,4,4,1.6686071777627376e-06,4,4,0,0
5927,4,4,4,1.9535400390680024e-06,4,4,0,0
5928,6,6,6,1.8874755856046477e-06,6,6,0,0
5929,0,0,0,2.388044433310199e-06,0,0,0,0
5930,0,0,0,3.7884277350741513e-06,0,0,0,0
5931,2,2,2,1.927343749485999e-06,2,2,0,0
5932,0,0,0,1.6702001954804757e-06,0,0,0,0
5933,1,1,1,1.1930493162282119e-06,1,1,0,0
5934,2,2,2,1.9036071776667995e-06,2,2,0,0
5935,3,3,3,2.841528321084752e-06,3,3,0,0
5936,4,4,4,1.195800781061962e-06,4,4,0,0
5937,5,3,3,1.9108557127722747e-06,3,3,0,0
5938,6,6,6,1.9040051268959246e-06,6,6,0,0
5939,7,7,7,1.940185548221507e-06,7,7,0,0
5940,8,8,8,1.9412719733935546e-06,8,8,0,0
5941,9,9,9,1.9067266845418374e-06,9,9,0,0
5942,0,0,0,1.4298693846725996e-06,0,0,0,0
5943,1,1,1,2.858912353076448e-06,1,1,0,0
5944,2,2,2,2.865915528005303e-06,2,2,0,0
5945,3,3,3,3.802954100962097e-06,3,3,0,0
5946,4,4,4,1.9535156248196017e-06,4,4,0,0
5947,5,5,5,1.9111328128929017e-06,5,5,0,0
5948,6,6,6,2.8568798828843e-06,6,6,0,0
5949,7,7,7,1.8860351573835032e-06,7,7,0,0
5950,8,8,8,2.3879846189345244e-06,8,8,0,0
5951,9,9,9,1.929833985059304e-06,9,9,0,0
5952,0,0,0,1.9066235346087979e-06,0,0,0,0
5953,1,1,1,1.1883496093822998e-06,1,1,0,0
5954,2,2,2,3.860742188166455e-06,2,2,0,0
5955,3,3,3,9.82617187617052e-07,3,3,0,0
5956,4,4,4,1.8894897468868521e-06,4,4,0,0
5957,5,5,5,3.7708007809555966e-06,5,5,0,0
5958,6,6,6,1.919262695437851e-06,6,6,0,0
5959,7,7,7,1.9023706059329015e-06,7,7,0,0
5960,8,8,8,2.833349610043001e-06,8,8,0,0
5961,9,9,9,1.910766600943248e-06,9,9,0,0
5962,8,8,8,2.8615283209632025e-06,8,8,0,0
5963,6,6,6,9.684326176540026e-07,6,6,0,0
5964,5,5,5,2.8596264645130987e-06,5,5,0,0
5965,0,0,0,1.907326660166575e-06,0,0,0,0
5966,6,6,6,3.851684569511349e-06,6,6,0,0
5967,8,8,8,2.8604370125862033e-06,8,8,0,0
5968,9,9,9,2.8321899421257513e-06,9,9,0,0
5969,4,4,4,3.854907227207605e-06,4,4,0,0
5970,1,1,1,1.4279357909430246e-06,1,1,0,0
5971,9,9,9,1.8823242200483037e-06,9,9,0,0
5972,5,3,3,2.8648413081810986e-06,3,3,0,0
5973,3,3,3,1.9033276359436968e-06,3,3,0,0
5974,0,0,0,1.4295874022351995e-06,0,0,0,0
5975,4,4,4,4.737792968612098e-06,4,4,0,0
5976,8,8,8,2.888867188133304e-06,8,8,0,0
5977,9,9,9,1.9069580083908022e-06,9,9,0,0
5978,1,1,1,9.503955080703008e-07,1,1,0,0
5979,4,4,4,1.5797865295374969e-06,4,4,0,0
5980,0,0,0,1.8785278328437016e-06,0,0,0,0
5981,5,9,9,1.9088623055552034e-06,9,9,0,0
5982,5,5,5,9.646362304494005e-07,5,5,0,0
5983,2,2,2,2.8123413091662997e-06,2,2,0,0
5984,1,1,1,1.4290777587966375e-06,1,1,0,0
5985,5,5,5,2.3814062499738498e-06,5,5,0,0
5986,4,4,4,1.6709222410149493e-06,4,4,0,0
5987,0,0,0,9.628051760302014e-07,0,0,0,0
5988,7,7,7,1.195744629090001e-06,7,7,0,0
5989,6,6,6,2.8808593750540012e-06,6,6,0,0
5990,0,0,0,2.1458715822042507e-06,0,0,0,0
5991,1,1,1,1.9097631831499484e-06,1,1,0,0
5992,7,7,7,1.4266845704824505e-06,7,7,0,0
5993,0,0,0,1.90991210935465e-06,0,0,0,0
5994,6,6,6,3.84938964792525e-06,6,6,0,0
5995,8,8,8,1.9241699220629016e-06,8,8,0,0
5996,9,9,9,1.9090728757831243e-06,9,9,0,0
5997,5,9,9,2.3842236327453747e-06,9,9,0,0
5998,1,1,1,9.516662595743242e-07,1,1,0,0
5999,7,7,7,4.789868164323252e-07,7,7,0,0
6000,9,9,9,1.926403808027999e-06,9,9,0,0
6001,8,8,8,3.102855224534906e-06,8,8,0,0
6002,6,6,6,2.8606152344679003e-06,6,6,0,0
6003,0,0,0,9.931518558659036e-07,0,0,0,0
6004,8,8,8,1.9251342777693026e-06,8,8,0,0
6005,1,1,1,1.4257409666207366e-06,1,1,0,0
6006,7,7,7,9.491455070786969e-07,7,7,0,0
6007,7,7,7,1.930505371561253e-06,7,7,0,0
6008,1,1,1,9.517895507293872e-07,1,1,0,0
6009,3,3,3,1.9041491698956747e-06,3,3,0,0
6010,2,2,2,1.9105291748644504e-06,2,2,0,0
6011,3,9,9,1.431336669632799e-06,9,9,0,0
6012,1,1,1,1.9129516601879004e-06,1,1,0,0
6013,4,4,4,2.860908203672352e-06,4,4,0,0
6014,2,2,2,1.931372070274051e-06,2,2,0,0
6015,0,0,0,1.9063671867769472e-06,0,0,0,0
6016,0,0,0,1.893237303818296e-06,0,0,0,0
6017,7,7,7,2.856708984921852e-06,7,7,0,0
6018,8,8,8,4.2898864744955745e-06,8,8,0,0
6019,4,4,4,1.91712646469e-06,4,4,0,0
6020,6,6,6,9.553778075321873e-07,6,6,0,0
6021,4,4,4,1.0007568356229513e-06,4,4,0,0
6022,9,9,9,2.026284545930679e-06,9,9,0,0
6023,3,3,3,1.4355102537777498e-06,3,3,0,0
6024,8,8,8,2.86297851559425e-06,8,8,0,0
6025,4,4,4,1.6728839109525495e-06,4,4,0,0
6026,7,7,7,9.56201171575799e-07,7,7,0,0
6027,2,2,2,2.872705078260651e-06,2,2,0,0
6028,5,5,5,3.820092773665351e-06,5,5,0,0
6029,6,6,6,2.813342284468945e-06,6,6,0,0
6030,3,3,3,1.9536499031858057e-06,3,3,0,0
6031,6,6,6,2.8946166992227518e-06,6,6,0,0
6032,9,9,9,2.842065429220497e-06,9,9,0,0
6033,6,6,6,3.8498413079679494e-06,6,6,0,0
6034,3,3,3,1.9085400388973994e-06,3,3,0,0
6035,2,2,2,1.4257812503970513e-06,2,2,0,0
6036,2,2,2,1.8824462877375936e-06,2,2,0,0
6037,4,4,4,9.573913573035497e-07,4,4,0,0
6038,6,6,6,2.381152343744475e-06,6,6,0,0
6039,9,9,9,3.794396972622849e-06,9,9,0,0
6040,0,0,0,2.8487670906685025e-06,0,0,0,0
6041,2,2,2,1.4267761230257747e-06,2,2,0,0
6042,5,3,3,3.336403808340549e-06,3,3,0,0
6043,5,5,5,2.8412475590045005e-06,5,5,0,0
6044,1,1,1,1.9062963865223992e-06,1,1,0,0
6045,3,3,3,2.8638867188846007e-06,3,3,0,0
6046,3,3,3,1.4326074220250007e-06,3,3,0,0
6047,9,9,9,1.936547850078796e-06,9,9,0,0
6048,7,7,7,1.908715820064799e-06,7,7,0,0
6049,8,8,8,2.9789108275668497e-06,8,8,0,0
6050,7,7,7,9.492364503316253e-07,7,7,0,0
6051,2,2,2,3.824084473080802e-06,2,2,0,0
6052,2,2,2,2.812182616551695e-06,2,2,0,0
6053,5,5,5,2.8901855468888016e-06,5,5,0,0
6054,7,7,7,1.8812133788514984e-06,7,7,0,0
6055,9,9,9,2.835571288883898e-06,9,9,0,0
6056,8,8,8,2.8756347649760983e-06,8,8,0,0
6057,2,2,2,2.893530274050704e-06,2,2,0,0
6058,1,1,1,3.814390868939199e-06,1,1,0,0
6059,3,3,3,1.9028454589786747e-06,3,3,0,0
6060,1,1,1,1.4289282228574507e-06,1,1,0,0
6061,3,3,3,2.5037961120522034e-06,3,3,0,0
6062,0,0,0,1.0730690307436674e-06,0,0,0,0
6063,1,1,1,1.9074157711074236e-06,1,1,0,0
6064,2,2,2,1.9266601576362063e-06,2,2,0,0
6065,3,3,3,2.3854846191717627e-06,3,3,0,0
6066,4,4,4,2.205468200733307e-06,4,4,0,0
6067,5,5,5,4.794494628868051e-06,5,5,0,0
6068,6,6,6,3.3331311035667e-06,6,6,0,0
6069,7,7,7,2.3804077144973235e-06,7,7,0,0
6070,8,8,8,1.6732684327003255e-06,8,8,0,0
6071,9,9,9,2.6220916748975753e-06,9,9,0,0
6072,0,0,0,2.882287597927302e-06,0,0,0,0
6073,1,1,1,2.8570288082008233e-06,1,1,0,0
6074,2,2,2,2.6268872068690996e-06,2,2,0,0
6075,3,3,3,3.8112377929166996e-06,3,3,0,0
6076,4,4,4,2.8650366203919475e-06,4,4,0,0
6077,5,5,5,1.9057373030761937e-06,5,5,0,0
6078,6,6,6,1.8742797855964e-06,6,6,0,0
6079,7,7,7,1.8583496093071972e-06,7,7,0,0
6080,8,8,8,1.893115236129006e-06,8,8,0,0
6081,9,9,9,5.733886718317649e-06,9,9,0,0
6082,0,0,0,1.6644989013769873e-06,0,0,0,0
6083,1,1,1,2.3850189210250505e-06,1,1,0,0
6084,2,2,2,3.769628907690503e-06,2,2,0,0
6085,3,3,3,2.563289733914509e-06,3,3,0,0
6086,4,4,4,1.9070099182005862e-06,4,4,0,0
6087,5,5,5,1.911010741650898e-06,5,5,0,0
6088,6,6,6,2.387047119079e-06,6,6,0,0
6089,7,7,7,1.4257641600678994e-06,7,7,0,0
6090,8,8,8,1.9561279280821964e-06,8,8,0,0
6091,9,9,9,1.907919921606549e-06,9,9,0,0
6092,1,1,1,2.3543440094142554e-06,1,1,0,0
6093,2,2,2,1.9351196289818517e-06,2,2,0,0
6094,6,6,6,2.826257324173298e-06,6,6,0,0
6095,5,5,5,2.1497100830547566e-06,5,5,0,0
6096,3,3,3,5.7001708988480004e-06,3,3,0,0
6097,0,0,0,1.4337158207311518e-06,0,0,0,0
6098,7,7,7,2.8566540528629503e-06,7,7,0,0
6099,0,0,0,1.9066638179410234e-06,0,0,0,0
6100,4,4,4,1.908955077567498e-06,4,4,0,0
6101,1,1,1,1.4307782593148133e-06,1,1,0,0
6102,4,4,4,2.8604003912136022e-06,4,4,0,0
6103,3,3,3,5.724462891265603e-06,3,3,0,0
6104,6,6,6,2.3808496090182985e-06,6,6,0,0
6105,7,7,7,1.9091143799165877e-06,7,7,0,0
6106,2,2,2,3.3373046877116508e-06,2,2,0,0
6107,3,3,3,3.838427733882099e-06,3,3,0,0
6108,1,1,1,1.2068156967082189e-06,1,1,0,0
6109,2,2,2,3.811010742538201e-06,2,2,0,0
6110,1,1,1,2.1474670410803753e-06,1,1,0,0
6111,2,2,2,1.938623046982002e-06,2,2,0,0
6112,9,9,9,3.833056641866506e-06,9,9,0,0
6113,6,6,6,2.8606005857412242e-06,6,6,0,0
6114,0,0,0,1.9044897463516008e-06,0,0,0,0
6115,1,1,1,1.4901094535779702e-06,1,1,0,0
6116,3,3,3,3.801953123883095e-06,3,3,0,0
6117,0,0,0,1.952465821020155e-06,0,0,0,0
6118,2,2,2,3.8373290998094944e-06,2,2,0,0
6119,7,7,7,3.7719970720218043e-06,7,7,0,0
6120,5,5,5,1.4320239261067513e-06,5,5,0,0
6121,7,7,7,1.4290161134411505e-06,7,7,0,0
6122,6,6,6,1.4262384033791875e-06,6,6,0,0
6123,2,2,2,2.8968749994362497e-06,2,2,0,0
6124,9,9,9,1.9097204591034256e-06,9,9,0,0
6125,1,1,1,1.4905333252102082e-06,1,1,0,0
6126,9,9,9,4.789538573746199e-06,9,9,0,0
6127,0,0,0,2.3866912841619126e-06,0,0,0,0
6128,6,6,6,1.931298829305206e-06,6,6,0,0
6129,0,0,0,1.4457229308983965e-06,0,0,0,0
6130,6,6,6,3.7965576176191007e-06,6,6,0,0
6131,0,0,0,3.3362048341700756e-06,0,0,0,0
6132,2,2,2,2.872229003969551e-06,2,2,0,0
6133,0,0,0,2.8910644527258e-06,0,0,0,0
6134,6,6,6,2.8267333984643983e-06,6,6,0,0
6135,1,1,1,1.6677630614303496e-06,1,1,0,0
6136,5,5,5,2.865559082465552e-06,5,5,0,0
6137,8,8,8,1.4263476559861488e-06,8,8,0,0
6138,4,4,4,2.3862170408506245e-06,4,4,0,0
6139,3,3,3,3.8605957044524075e-06,3,3,0,0
6140,0,0,0,1.9054882809399487e-06,0,0,0,0
6141,1,1,1,2.893090821132205e-06,1,1,0,0
6142,5,5,5,2.771956176761403e-06,5,5,0,0
6143,4,4,4,3.336862793190676e-06,4,4,0,0
6144,4,4,4,2.1484643553115745e-06,4,4,0,0
6145,8,8,8,1.9165771476536975e-06,8,8,0,0
6146,5,5,5,1.903588866980499e-06,5,5,0,0
6147,7,7,7,3.820922852781905e-06,7,7,0,0
6148,5,5,5,2.8209472660023494e-06,5,5,0,0
6149,7,7,7,1.9445556631580985e-06,7,7,0,0
6150,8,8,8,3.3415014648596753e-06,8,8,0,0
6151,3,3,3,3.835766602122703e-06,3,3,0,0
6152,4,4,4,1.9424316413108045e-06,4,4,0,0
6153,8,8,8,2.386719970548512e-06,8,8,0,0
6154,8,8,8,1.952587890485802e-06,8,8,0,0
6155,5,5,5,4.812255859576453e-06,5,5,0,0
6156,2,2,2,1.930908203107151e-06,2,2,0,0
6157,9,9,9,2.1468670654556377e-06,9,9,0,0
6158,7,7,7,1.8634155267704955e-06,7,7,0,0
6159,1,1,1,2.382680664325676e-06,1,1,0,0
6160,3,3,3,2.624581298960038e-06,3,3,0,0
6161,8,8,8,3.6354885863953967e-06,8,8,0,0
6162,1,1,1,2.1307351608379488e-06,1,1,0,0
6163,0,0,0,3.3401379395670006e-06,0,0,0,0
6164,7,7,7,1.433989258003976e-06,7,7,0,0
6165,5,5,5,9.753540037849007e-07,5,5,0,0
6166,9,9,9,3.8122961427689006e-06,9,9,0,0
6167,6,6,6,1.9156494133198976e-06,6,6,0,0
6168,9,9,9,1.943847657059905e-06,9,9,0,0
6169,4,4,4,2.3792272951794757e-06,4,4,0,0
6170,7,7,7,1.9476562513887075e-06,7,7,0,0
6171,7,7,7,1.9273681637343998e-06,7,7,0,0
6172,9,9,9,5.243065185567275e-06,9,9,0,0
6173,9,9,9,1.6683129882011372e-06,9,9,0,0
6174,3,3,3,2.14481933591415e-06,3,3,0,0
6175,4,4,4,2.382780762033576e-06,4,4,0,0
6176,4,4,4,1.4331945799028745e-06,4,4,0,0
6177,3,3,3,1.8789794928864012e-06,3,3,0,0
6178,8,8,8,2.9052856440614505e-06,8,8,0,0
6179,6,6,6,1.4290972898400867e-06,6,6,0,0
6180,2,2,2,1.952587890485802e-06,2,2,0,0
6181,0,0,0,2.8739501960473035e-06,0,0,0,0
6182,1,1,1,3.798059081461247e-06,1,1,0,0
6183,2,2,2,1.9210449213602487e-06,2,2,0,0
6184,3,3,3,1.9277832024044983e-06,3,3,0,0
6185,4,4,4,4.726940918686751e-06,4,4,0,0
6186,5,5,5,3.572306213284193e-06,5,5,0,0
6187,6,6,6,2.9045654290627e-06,6,6,0,0
6188,7,7,7,1.9080102537927246e-06,7,7,0,0
6189,8,8,8,2.1453399656756744e-06,8,8,0,0
6190,9,9,9,1.8650512689788457e-06,9,9,0,0
6191,0,0,0,1.8788452145201973e-06,0,0,0,0
6192,1,1,1,3.8123193366601527e-06,1,1,0,0
6193,2,2,2,2.8561767582147013e-06,2,2,0,0
6194,3,3,3,3.7656738278712965e-06,3,3,0,0
6195,4,4,4,2.7381979370577625e-06,4,4,0,0
6196,5,5,5,2.8936401363921505e-06,5,5,0,0
6197,6,6,6,3.841308593877102e-06,6,6,0,0
6198,7,7,7,1.9532836912361518e-06,7,7,0,0
6199,8,8,8,2.3834374998088492e-06,8,8,0,0
6200,9,9,9,1.2815432434143403e-06,9,9,0,0
6201,0,0,0,2.8653784180932007e-06,0,0,0,0
6202,1,1,1,2.3804870603605366e-06,1,1,0,0
6203,2,2,2,3.827294921876501e-06,2,2,0,0
6204,3,3,3,1.4280224611695758e-06,3,3,0,0
6205,4,4,4,1.4335437015233765e-06,4,4,0,0
6206,5,5,5,1.672225341753375e-06,5,5,0,0
6207,6,6,6,1.9522216803125048e-06,6,6,0,0
6208,7,7,7,2.384320678672225e-06,7,7,0,0
6209,8,8,8,3.342088622737549e-06,8,8,0,0
6210,9,9,9,1.6688742370263299e-06,9,9,0,0
6211,0,0,0,1.8704956055159982e-06,0,0,0,0
6212,8,8,8,4.7733325203580534e-06,8,8,0,0
6213,3,3,3,1.952270508809306e-06,3,3,0,0
6214,9,9,9,9.55388182788397e-07,9,9,0,0
6215,5,5,5,9.493859867149013e-07,5,5,0,0
6216,5,5,5,3.835229492210601e-06,5,5,0,0
6217,2,2,2,2.8401855463044967e-06,2,2,0,0
6218,6,6,6,1.9491210938582526e-06,6,6,0,0
6219,8,8,8,1.9423583985656023e-06,8,8,0,0
6220,4,4,4,1.8711914044899913e-06,4,4,0,0
6221,9,9,9,1.4267150882929514e-06,9,9,0,0
6222,1,1,1,1.433954467611187e-06,1,1,0,0
6223,7,7,7,1.190215759283575e-06,7,7,0,0
6224,1,1,1,2.8949096684272035e-06,1,1,0,0
6225,2,2,2,2.8593749998861995e-06,2,2,0,0
6226,3,3,3,3.333172607256074e-06,3,3,0,0
6227,5,5,5,2.8141357422128976e-06,5,5,0,0
6228,9,9,9,2.8691894531363005e-06,9,9,0,0
6229,6,6,6,2.896948242181452e-06,6,6,0,0
6230,9,9,9,4.727478026822496e-06,9,9,0,0
6231,1,1,1,9.506958011940014e-07,1,1,0,0
6232,1,1,1,1.904807128916275e-06,1,1,0,0
6233,1,1,1,9.559008784520984e-07,1,1,0,0
6234,2,2,2,3.8051025388341486e-06,2,2,0,0
6235,9,9,9,1.938696289727204e-06,9,9,0,0
6236,5,5,5,2.8630224608861e-06,5,5,0,0
6237,6,6,6,1.4260876461946737e-06,6,6,0,0
6238,8,8,8,1.7899246216313003e-06,8,8,0,0
6239,1,1,1,2.3241749572688875e-06,1,1,0,0
6240,2,2,2,1.9106024171655633e-06,2,2,0,0
6241,0,0,0,1.911896972295324e-06,0,0,0,0
6242,7,7,7,1.9531982413667492e-06,7,7,0,0
6243,7,7,7,1.4260607912319756e-06,7,7,0,0
6244,5,5,5,2.8579101556402975e-06,5,5,0,0
6245,8,8,8,3.7737548836958013e-06,8,8,0,0
6246,2,2,2,2.865854492384301e-06,2,2,0,0
6247,9,9,9,1.9070117183161983e-06,9,9,0,0
6248,8,8,8,2.3798437496225233e-06,8,8,0,0
6249,9,9,9,1.9060510254576002e-06,9,9,0,0
6250,0,0,0,2.8641601570456032e-06,0,0,0,0
6251,4,4,4,1.188630371018462e-06,4,4,0,0
6252,6,6,6,1.0025878900421503e-06,6,6,0,0
6253,7,7,7,3.8104614255018987e-06,7,7,0,0
6254,1,1,1,1.1914288329251121e-06,1,1,0,0
6255,3,3,3,2.388186645330137e-06,3,3,0,0
6256,4,4,4,1.9114721681035007e-06,4,4,0,0
6257,5,5,5,2.622774047722487e-06,5,5,0,0
6258,6,6,6,1.3114287720217277e-06,6,6,0,0
6259,0,0,0,2.380585937267199e-06,0,0,0,0
6260,3,3,3,2.8226806634279455e-06,3,3,0,0
6261,6,6,6,1.906379394789326e-06,6,6,0,0
6262,8,8,8,2.8628637691596737e-06,8,8,0,0
6263,7,7,7,1.9127441390764943e-06,7,7,0,0
6264,0,0,0,1.432766723485912e-06,0,0,0,0
6265,4,4,4,2.3547334289664157e-06,4,4,0,0
6266,2,2,2,1.909985352099852e-06,2,2,0,0
6267,7,7,7,1.926318359934953e-06,7,7,0,0
6268,4,4,4,1.9061450196034002e-06,4,4,0,0
6269,7,7,7,1.490195159936647e-06,7,7,0,0
6270,5,5,5,1.9520141609774555e-06,5,5,0,0
6271,4,4,4,2.8235351567929e-06,4,4,0,0
6272,3,3,3,5.697338867349799e-06,3,3,0,0
6273,4,4,4,2.3880517581176264e-06,4,4,0,0
6274,2,2,2,2.856799316219849e-06,2,2,0,0
6275,8,8,8,2.862407226800201e-06,8,8,0,0
6276,1,1,1,1.942944335198149e-06,1,1,0,0
6277,5,5,5,1.0735787963067622e-06,5,5,0,0
6278,1,1,1,1.4278027347103261e-06,1,1,0,0
6279,2,2,2,1.887585449722451e-06,2,2,0,0
6280,0,0,0,2.8620385741362497e-06,0,0,0,0
6281,2,2,2,3.858422850555598e-06,2,2,0,0
6282,5,5,5,1.9108178719307034e-06,5,5,0,0
6283,6,6,6,1.887487792728848e-06,6,6,0,0
6284,4,4,4,1.9120849614751023e-06,4,4,0,0
6285,3,3,3,1.909350586970504e-06,3,3,0,0
6286,0,0,0,1.912315673813225e-06,0,0,0,0
6287,0,0,0,2.388204345393774e-06,0,0,0,0
6288,0,0,0,1.1955841063837624e-06,0,0,0,0
6289,3,3,3,1.9366699213207994e-06,3,3,0,0
6290,3,3,3,2.2651314086907792e-06,3,3,0,0
6291,5,5,5,1.9080249025194007e-06,5,5,0,0
6292,7,7,7,9.964843741272489e-07,7,7,0,0
6293,0,0,0,1.9387695306960495e-06,0,0,0,0
6294,6,6,6,2.819006347465347e-06,6,6,0,0
6295,4,4,4,2.8596777337241974e-06,4,4,0,0
6296,8,8,8,9.57192382244898e-07,8,8,0,0
6297,8,8,8,1.9053955071512974e-06,8,8,0,0
6298,6,6,6,3.8332763665493985e-06,6,6,0,0
6299,3,3,3,3.816977539372601e-06,3,3,0,0
6300,4,4,4,2.3824926755899867e-06,4,4,0,0
6301,6,6,6,2.3815319822872993e-06,6,6,0,0
6302,9,9,9,1.9044189460970529e-06,9,9,0,0
6303,9,9,9,2.0299453735717066e-06,9,9,0,0
6304,8,8,8,1.9118872067735992e-06,8,8,0,0
6305,2,2,2,2.8572668453463734e-06,2,2,0,0
6306,7,7,7,1.8860351573835032e-06,7,7,0,0
6307,7,7,7,3.849121092969199e-06,7,7,0,0
6308,1,1,1,2.858344727130202e-06,1,1,0,0
6309,0,0,0,1.4278845217319258e-06,0,0,0,0
6310,1,1,1,3.81586914066645e-06,1,1,0,0
6311,2,2,2,2.8619531242668472e-06,2,2,0,0
6312,3,3,3,3.774072265372297e-06,3,3,0,0
6313,4,4,4,1.9072094730177014e-06,4,4,0,0
6314,5,5,5,2.085892791769961e-06,5,5,0,0
6315,6,6,6,2.3874047849758995e-06,6,6,0,0
6316,7,7,7,1.4298583987937263e-06,7,7,0,0
6317,8,8,8,1.9091198728560244e-06,8,8,0,0
6318,9,9,9,1.9149169929733034e-06,9,9,0,0
6319,0,0,0,1.8722045904695506e-06,0,0,0,0
6320,1,1,1,2.3807556148724984e-06,1,1,0,0
