index,label,pred,raw_logit0,raw_logit1,raw_logit2,raw_logit3,raw_logit4,raw_logit5,raw_logit6,raw_logit7,raw_logit8,raw_logit9
3972,6,6,50,-107,-158,-169,-20,42,255,-261,-52,-184
3973,7,7,-219,47,45,13,-125,-228,-495,360,-184,-11
3974,1,1,-52,153,-62,-155,33,-71,-91,0,-56,-69
3975,3,3,-181,-17,101,295,-123,-142,-329,122,-229,-155
3976,7,7,-151,84,-29,-24,-75,-93,-268,137,-38,14
3977,3,3,-285,74,-54,287,-206,-10,-302,104,-121,-85
3978,6,6,89,-125,-232,-181,-77,121,218,-169,-157,-152
3979,6,6,31,-156,-163,-167,-42,55,314,-254,-21,-220
3980,0,0,196,-139,-49,-164,-186,-80,-189,144,-237,2
3981,9,9,-90,-158,-23,16,25,-91,-230,33,-17,194
3982,0,0,230,-167,-213,-115,-268,28,-73,92,-182,-37
3983,1,1,-105,273,-95,-269,78,-162,-132,-7,-83,-170
3984,9,9,-149,18,-141,-89,52,-79,-303,37,-23,166
3985,9,4,-225,19,-183,-187,227,-50,-226,-9,-63,127
3986,2,2,-67,154,250,-33,-200,-217,-236,93,-144,-242
3987,8,8,-25,-9,-144,-103,-96,-15,-124,-90,142,-15
3988,8,0,57,-127,-184,-65,-52,-4,-20,-87,41,16
3989,0,0,168,-20,-131,-226,-79,-61,-4,-61,-188,-137
3990,1,1,-72,234,-81,-305,67,-111,-132,-12,-139,-111
3991,6,6,-4,-85,-237,-131,-23,91,229,-185,-81,-135
3992,9,9,-163,-138,-87,53,24,-50,-303,44,-21,223
3993,7,7,-145,36,57,3,-122,-201,-434,289,-161,-13
3994,5,5,-90,-83,-233,-11,-196,232,-142,28,-8,-5
3995,3,3,-200,-79,-260,300,-206,201,-165,6,-131,-34
3996,4,4,-220,16,-26,-73,213,-126,-224,192,-229,-193
3997,7,7,-24,-47,-57,-114,-96,-2,-137,209,-183,-38
3998,4,4,-54,70,-99,-371,252,-106,-57,-61,-208,-87
3999,9,9,-142,-146,-38,49,37,-58,-276,37,-20,189
4000,9,9,-134,-172,5,-58,49,-11,-222,11,-6,174
4001,4,4,-161,-8,-149,-231,262,-48,-190,98,-123,-28
4002,3,3,-300,-13,-253,417,-182,68,-303,4,-16,-47
4003,6,6,50,-229,-227,-167,-42,84,357,-304,-34,-187
4004,3,3,-279,76,-109,284,-139,14,-235,85,-135,-95
4005,1,1,-109,201,-99,-210,79,-80,-132,-21,-96,-57
4006,1,1,-98,216,-105,-211,69,-120,-154,-12,-91,-69
4007,7,7,-39,-100,-47,2,-22,16,-109,113,-131,-24
4008,6,6,92,-217,-252,-139,-47,71,327,-260,-109,-170
4009,9,9,-224,-19,-86,-108,165,-116,-357,79,-73,193
4010,1,1,-91,205,-87,-220,66,-78,-119,-29,-81,-72
4011,8,8,-30,-155,-21,143,-262,-54,-119,-58,178,-21
4012,4,4,-192,-80,-92,-153,286,-48,-168,52,-153,2
4013,1,1,-194,248,-33,-1,-49,-95,-254,37,-107,-101
4014,1,1,-128,216,-114,-225,93,-96,-164,-18,-99,-49
4015,9,9,-74,-201,-178,42,-12,27,-178,-18,-36,178
4016,9,9,-75,-98,-106,-31,30,-57,-198,32,-33,161
4017,4,4,-119,7,-166,-213,207,-96,-79,-33,-55,-43
4018,3,3,-179,9,-55,183,-241,89,-225,45,-27,-64
4019,6,6,66,-125,-183,-162,-3,38,248,-229,-87,-135
4020,8,8,-28,-202,-103,76,-208,-30,-123,-46,274,20
4021,1,1,-65,257,-125,-270,65,-123,-129,-32,-99,-124
4022,6,6,3,-174,-178,-119,-70,112,257,-251,-14,-127
4023,0,0,169,-82,-160,-106,-186,5,-96,82,-162,-46
4024,4,4,-172,65,-103,-238,317,-123,-219,45,-191,-97
4025,1,1,-145,230,-132,-228,114,-57,-149,-70,-80,-62
4026,3,3,-264,22,-88,335,-259,-65,-397,90,-65,13
4027,7,7,-102,75,-60,-128,25,-83,-218,101,-105,54
4028,7,7,-182,-2,-17,-35,-98,-89,-325,291,-174,7
4029,4,4,-159,103,-168,-218,203,-56,-119,2,-114,-47
4030,9,9,-167,-5,-60,-37,74,-53,-254,54,-21,114
4031,5,5,-121,-31,-208,11,-102,200,-56,8,-131,-12
4032,1,1,-62,291,-156,-316,94,-107,-75,-79,-127,-220
4033,0,0,276,-174,-72,-155,-234,-57,-39,14,-216,-26
4034,0,0,238,-93,-13,-87,-198,-92,-103,7,-148,-121
4035,1,1,-141,248,-104,-226,97,-140,-213,-16,-94,-63
4036,1,1,-129,266,-131,-253,110,-100,-153,-54,-91,-111
4037,6,6,27,-49,-180,-215,-57,60,236,-252,-14,-229
4038,2,2,-61,61,254,60,-285,-282,-276,116,-34,-169
4039,1,1,-63,273,-110,-289,62,-138,-145,-9,-125,-144
4040,9,9,-114,-143,-66,-5,51,-10,-208,20,-49,169
4041,8,8,-106,-164,-23,98,-246,12,-186,36,224,-15
4042,4,4,-107,-22,-70,-287,306,-95,-152,74,-205,-126
4043,0,7,132,-103,-207,-133,-200,47,-73,151,-133,-105
4044,3,3,-200,20,-207,268,-149,90,-194,47,-132,-62
4045,6,6,6,-202,-135,-113,-135,43,277,-210,36,-97
4046,4,4,-84,25,-140,-276,269,-80,-112,-17,-177,-103
4047,9,9,-115,-45,-38,-28,64,-50,-215,60,-10,104
4048,0,0,152,-105,-31,-101,-145,-108,-140,127,-177,7
4049,7,7,-163,-30,-37,-16,-77,-111,-343,285,-139,37
4050,1,1,-86,150,-85,-168,74,-57,-90,-18,-63,-47
4051,6,6,22,-167,-265,-168,-19,62,265,-138,-58,-152
4052,5,5,-202,61,-140,117,-81,132,-137,-8,-147,-33
4053,7,7,-97,41,-97,-125,38,-10,-115,100,-84,-9
4054,5,5,-67,-85,-239,43,-255,292,-68,-111,-99,15
4055,2,2,-100,-3,323,225,-393,-408,-388,124,9,-200
4056,5,5,-156,-119,-287,-54,-56,231,-129,3,-31,85
4057,1,1,-137,236,-98,-236,105,-90,-169,-40,-72,-55
4058,8,8,-67,-183,-39,100,-130,-52,-136,-43,216,51
4059,5,5,-90,-96,-92,-48,-255,240,-41,-66,-39,0
4060,4,4,-88,-7,-80,-188,215,-63,-60,-43,-131,-48
4061,7,7,-95,20,-70,-108,-18,-91,-264,221,-136,17
4062,0,0,178,-97,-74,-138,-127,-102,-158,73,-180,-58
4063,6,5,15,-64,-244,-213,-116,162,117,-132,-63,-102
4064,7,7,-172,-58,-100,-4,-45,-135,-386,299,-98,86
4065,0,0,107,-100,33,-46,-163,-5,-71,13,-87,-39
4066,2,2,-185,136,363,105,-385,-328,-407,162,-52,-237
4067,5,5,-124,-91,-206,81,-187,268,-133,-22,-136,34
4068,8,8,-66,-50,-19,120,-229,-34,-91,-47,138,-73
4069,1,1,-163,239,-136,-234,114,-92,-193,-38,-91,-45
4070,0,0,265,-162,-131,-130,-260,-39,-127,97,-216,-47
4071,4,4,-76,-6,-184,-206,171,-143,-79,30,-75,-57
4072,5,5,-144,-69,-226,35,-127,270,-54,-81,-60,2
4073,7,7,-154,-54,-71,-31,-43,-112,-318,285,-131,65
4074,1,1,-133,194,-80,-218,92,-77,-164,-16,-63,-13
4075,8,0,92,-67,-127,-31,-196,34,9,-4,-6,-174
4076,5,5,-156,-87,-131,-81,-112,217,-76,-66,12,76
4077,1,1,-159,207,-95,-155,76,-76,-191,-37,-40,-25
4078,9,2,52,-54,209,-22,-98,-178,-221,59,-114,-102
4079,0,0,187,-122,-134,-67,-166,-31,-22,12,-120,-37
4080,0,0,135,-37,-67,-157,-201,-3,-59,84,-99,-128
4081,6,6,124,-185,-171,-272,-92,76,325,-259,-84,-271
4082,0,0,157,-100,-176,-96,-186,55,-82,60,-177,-14
4083,7,7,-159,-59,-91,-12,-62,-108,-340,297,-115,63
4084,3,3,-120,-115,-59,242,-178,-19,-306,59,-70,53
4085,1,1,-143,231,-104,-224,95,-97,-171,-28,-72,-48
4086,8,8,15,-187,-52,-8,-245,33,41,63,77,-136
4087,3,3,-203,5,-24,226,-144,-26,-285,112,-71,-33
4088,9,9,-183,-164,-91,-1,113,-64,-288,29,8,240
4089,7,7,-116,-45,-7,5,-89,-207,-365,301,-81,23
4090,0,0,140,-33,-104,-91,-154,-8,-59,-1,-77,-84
4091,0,0,219,-254,-33,-79,-43,-121,-73,-58,-154,92
4092,8,8,-40,50,-287,-176,-52,12,-35,-138,115,-73
4093,9,9,-79,-150,-70,-73,98,4,-188,-27,-184,156
4094,5,5,-170,-72,-195,57,-77,231,-26,-62,-20,-36
4095,9,9,-151,-130,-93,-1,64,-69,-287,45,-2,222
4096,8,8,-102,-128,-79,12,23,-37,-111,-79,180,42
4097,3,3,-258,32,-122,373,-192,-26,-340,78,-126,-68
4098,2,2,-106,43,281,52,-191,-179,-347,108,-81,-138
4099,7,7,-132,0,185,40,-200,-283,-513,360,-172,-102
4100,2,2,-182,78,261,250,-378,-295,-379,111,14,-212
4101,9,9,-186,-71,-132,-79,106,-86,-347,65,-7,228
4102,7,7,-84,-51,-79,-91,-35,-88,-198,262,-164,10
4103,2,2,-130,129,289,16,-167,-242,-268,134,-91,-245
4104,1,1,-68,290,-97,-316,85,-139,-167,-28,-180,-159
4105,1,1,-87,287,-102,-246,54,-147,-161,1,-124,-164
4106,3,3,-269,-31,-75,353,-237,-108,-436,68,-11,61
4107,7,7,-183,73,102,68,-151,-158,-372,248,-148,-87
4108,5,5,-114,-85,-338,-57,-123,268,-62,30,-51,-16
4109,3,3,-209,65,-105,228,-133,33,-216,50,-114,-41
4110,1,1,-88,219,-110,-195,56,-116,-130,7,-83,-107
4111,9,9,-15,-197,-144,-79,8,45,-25,-26,-101,164
4112,8,8,-128,-61,-13,85,-97,-226,-289,128,136,-28
4113,2,2,-80,70,286,5,-130,-216,-201,113,-134,-282
4114,2,2,-99,127,188,30,-162,-210,-291,138,-114,-144
4115,2,2,-16,57,329,-76,-59,-265,-265,107,-177,-256
4116,8,8,-31,-128,-68,24,-106,2,-82,24,64,2
4117,8,2,-63,-73,179,22,-189,-166,-166,20,130,-59
4118,5,5,-135,-59,-153,-20,-126,251,9,-85,-42,-42
4119,7,7,-154,52,-119,-62,-54,-120,-326,244,-39,26
4120,3,3,-147,6,-47,214,-173,-39,-297,108,-125,-16
4121,8,8,-89,-76,-108,26,-31,-49,-102,-80,182,18
4122,9,9,-167,-143,-43,-37,94,-78,-329,110,-119,224
4123,8,3,-120,-13,94,150,-229,-82,-212,14,72,-56
4124,8,8,11,-99,-38,-6,-63,-73,-127,-12,96,22
4125,6,6,49,-159,-211,-160,33,22,221,-165,-208,-138
4126,8,8,31,-90,4,3,-93,-74,-58,-57,83,-17
4127,2,2,-67,93,297,-46,-246,-270,-286,147,-76,-188
4128,3,3,-135,-17,-152,200,-166,74,-221,-18,-109,52
4129,9,9,-62,-105,-86,-15,9,-83,-225,57,11,150
4130,7,7,-211,19,-12,19,-64,-235,-444,358,-142,0
4131,5,5,-141,-7,-248,-91,-152,233,-78,-33,-70,4
4132,6,6,-4,-135,-278,-114,12,89,271,-225,-100,-167
4133,2,2,-36,-1,301,-38,-127,-226,-150,1,-4,-205
4134,9,9,-50,-78,-110,-159,68,-80,-157,18,-80,144
4135,2,2,-11,38,184,-61,-27,-166,-84,22,-81,-187
4136,8,8,-108,-91,59,142,-185,-113,-219,-1,149,-4
4137,8,8,-127,-53,-267,-101,90,40,29,-183,138,-87
4138,1,1,-86,310,-121,-280,58,-165,-185,2,-141,-165
4139,6,6,-14,-221,-140,-181,-38,72,272,-113,-75,-138
4140,8,2,-73,-87,167,-21,-196,-51,-159,87,89,-93
4141,8,8,-22,-139,-121,64,-167,-71,-179,16,169,62
4142,7,7,-32,-19,47,-52,-26,-219,-347,244,-94,-28
4143,9,9,-226,-14,-121,-72,126,-85,-342,53,-60,202
4144,1,1,-142,240,-121,-194,79,-93,-176,-38,-51,-66
4145,8,0,65,-84,-126,-72,-199,26,-142,5,34,-24
4146,0,0,140,-32,-122,-188,-158,25,27,-31,-104,-118
4147,1,1,-75,194,-65,-213,42,-90,-126,23,-124,-93
4148,7,7,-141,50,113,4,-45,-243,-322,297,-154,-103
4149,2,2,20,-2,338,-32,-159,-243,-227,104,-252,-250
4150,0,0,252,-178,-38,-110,-101,-104,-107,-42,-205,16
4151,7,7,-45,-127,-114,-107,-105,-88,-263,352,-226,9
4152,5,5,-103,86,-274,-247,-35,146,-40,-62,-79,-27
4153,1,1,-109,241,-124,-261,105,-84,-131,-67,-71,-84
4154,9,9,-13,-176,-25,-57,35,-70,-143,57,-91,117
4155,0,0,283,-137,-83,-150,-290,-30,-68,50,-211,-74
4156,2,3,-99,45,117,179,-369,-232,-354,79,24,-85
4157,0,0,256,-219,-39,-131,-50,-135,-56,-93,-186,-48
4158,9,9,-102,-151,-62,-90,47,32,-218,42,-142,197
4159,8,7,-124,-61,67,112,-149,-145,-227,121,84,-13
4160,6,6,159,-193,-107,-230,-83,27,262,-235,-113,-220
4161,2,2,15,-6,257,-48,-36,-174,-102,4,-149,-228
4162,3,3,-418,39,-71,447,-330,29,-425,91,-58,-67
4163,9,7,56,-80,-77,-151,-56,-24,-168,90,-181,23
4164,3,3,-317,1,-186,435,-212,32,-313,63,-76,-42
4165,8,1,7,82,-74,-119,-89,-40,-40,-96,67,-130
4166,0,0,203,-16,-115,-246,-207,-44,-68,1,-171,-135
4167,2,2,-100,13,211,32,-257,-199,-249,139,40,-125
4168,1,1,-56,249,-148,-308,70,-21,-52,-110,-109,-173
4169,1,1,-93,290,-118,-304,100,-108,-144,-44,-133,-155
4170,1,1,-93,178,-69,-147,78,-57,-105,-56,-32,-74
4171,1,1,-133,249,-124,-176,28,-49,-187,-57,-35,-72
4172,4,4,-221,108,-217,-281,322,-51,-167,15,-121,-128
4173,2,2,-37,28,225,-40,-83,-171,-136,18,-13,-163
4174,9,9,-173,-29,-152,-144,151,-72,-300,39,-68,191
4175,7,7,-134,71,14,-11,-114,-227,-432,288,-133,-18
4176,2,7,-70,53,108,-44,-38,-84,-142,164,-205,-223
4177,5,5,-116,-243,-190,-88,-124,286,117,-231,9,32
4178,1,1,-41,217,-85,-311,45,-86,-46,-45,-83,-185
4179,1,1,-137,232,-117,-263,117,-85,-154,-35,-98,-60
4180,2,2,25,51,258,-8,-201,-316,-219,26,-39,-224
4181,1,1,-112,246,-133,-245,88,-61,-118,-84,-59,-81
4182,9,9,-148,-128,-38,-40,120,-78,-298,94,-60,176
4183,9,9,-164,-58,-56,16,15,17,-266,44,-119,158
4184,9,9,-153,-56,-101,-89,83,-49,-235,77,-35,161
4185,1,1,-104,267,-148,-307,50,-114,-96,-25,-63,-181
4186,0,0,184,-111,-62,-182,-85,-160,-164,50,-169,-46
4187,2,2,-36,-3,210,-51,-79,-97,-74,33,-30,-168
4188,0,0,151,-157,-79,-115,-107,-88,-158,52,-118,24
4189,2,2,-30,-22,295,10,-219,-215,-255,136,-106,-188
4190,1,1,-143,200,-106,-197,79,-57,-155,-22,-85,-32
4191,1,1,-82,212,-102,-223,75,-79,-102,-25,-105,-106
4192,4,4,-138,-6,-46,-164,247,-83,-133,46,-135,-116
4193,6,4,4,34,-176,-335,160,-65,85,-90,-187,-175
4194,4,4,-146,33,-51,-172,167,-39,-204,-1,-95,66
4195,1,1,-174,203,-103,-205,103,-89,-205,-14,-92,-1
4196,5,5,-138,-72,-191,93,-194,257,-156,19,-150,22
4197,4,4,-99,36,13,-162,180,-43,-98,-72,-79,-71
4198,9,9,-85,-198,-148,-1,35,-24,-183,10,5,211
4199,7,7,-31,41,-56,-124,-14,-31,-118,85,-68,3
4200,7,7,-217,66,44,20,-143,-185,-437,312,-161,-18
4201,1,1,-78,157,-60,-207,43,-61,-143,58,-95,-63
4202,5,5,-51,-92,-180,-57,-203,239,13,-122,-62,13
4203,6,6,-7,-115,-182,-72,0,53,210,-106,-88,-196
4204,2,2,-17,39,346,15,-162,-311,-165,25,-127,-321
4205,2,2,107,-121,127,-137,-177,-223,-45,72,-11,-133
4206,2,2,-21,15,267,-22,-160,-205,-301,164,-165,-177
4207,8,8,-116,28,60,97,-180,-172,-156,-7,158,-114
4208,0,0,214,-194,-14,-83,-87,-139,-74,-3,-182,46
4209,6,6,-4,-116,-227,-136,20,77,282,-248,-57,-234
4210,9,9,-6,-107,-76,-43,5,-24,-101,36,-83,107
4211,6,6,52,-112,-211,-263,-135,123,185,-181,0,-157
4212,1,1,-159,174,-2,35,-98,-80,-296,61,-126,-41
4213,9,9,-144,-140,-81,-51,68,-104,-333,136,-41,195
4214,7,7,-143,25,-147,-183,32,-51,-234,268,-165,-16
4215,7,7,-280,37,16,55,-54,-169,-396,335,-113,-67
4216,1,1,-64,187,-131,-229,9,-52,-97,-7,-64,-85
4217,4,4,-207,-55,-67,-167,293,-59,-210,11,-98,63
4218,8,8,-41,-195,-87,-1,-173,-19,-16,-106,286,-26
4219,5,5,-143,-110,-235,-34,-188,337,-89,-101,-33,52
4220,3,3,-283,21,-129,423,-238,-60,-423,78,-137,-3
4221,4,4,-201,44,-54,-125,217,-49,-197,-30,-93,8
4222,3,3,-114,-83,52,340,-213,-135,-362,99,-115,-82
4223,4,4,-153,-145,-119,-144,188,-19,1,-10,-64,-40
4224,9,7,-100,21,-30,-67,-11,-79,-216,145,-68,37
4225,7,7,-222,46,166,53,-122,-250,-399,346,-139,-141
4226,5,5,-111,-153,-224,-21,-184,316,-56,-58,-118,55
4227,0,0,161,-47,-111,-164,-207,41,-102,102,-195,-101
4228,7,7,-182,61,148,55,-103,-218,-359,305,-161,-143
4229,4,4,-215,-6,-116,-153,294,-89,-194,56,-102,-58
4230,8,8,-17,-162,45,-82,-89,-78,27,-91,204,-59
4231,8,8,-49,-98,21,48,-126,-75,-145,-22,156,40
4232,1,1,-98,161,-86,-171,76,-35,-100,-36,-52,-46
4233,5,5,-139,-114,-287,-63,-144,327,-83,-85,-55,68
4234,3,3,-325,-9,-188,445,-230,36,-318,25,-51,-24
4235,9,9,-102,-146,-51,32,39,-54,-194,1,-5,187
4236,5,5,-199,-146,-244,-10,-117,359,-33,-71,-81,23
4237,9,9,-108,-92,-47,-112,124,-41,-193,-40,-77,201
4238,7,7,-185,-37,61,138,-133,-138,-366,205,-102,-6
4239,6,6,73,-196,-180,-168,-160,125,244,-240,20,-157
4240,9,9,-186,-164,-153,14,56,55,-251,-5,-89,240
4241,0,0,289,-185,-98,-113,-213,-20,-38,-26,-180,-53
4242,3,3,-359,-2,-263,439,-221,83,-351,14,-69,15
4243,6,6,35,-122,-211,-240,-31,112,272,-254,-73,-182
4244,3,3,-270,39,-20,242,-180,-8,-330,157,-165,-72
4245,9,9,-188,-148,-7,45,58,-73,-278,56,-26,183
4246,8,8,-61,-191,53,94,-193,-79,-174,-34,194,55
4247,2,2,-63,94,341,-73,-235,-234,-239,96,-86,-215
4248,2,7,23,20,-74,-174,-97,-12,-60,52,-40,-61
4249,1,1,-73,232,-93,-215,73,-64,-94,-63,-57,-117
4250,2,2,-50,122,280,-46,-180,-223,-301,141,-190,-195
4251,8,8,-27,-89,13,16,-232,-92,-136,1,194,-4
4252,6,6,-51,-81,-236,-137,27,102,307,-290,-108,-288
4253,8,8,-91,-180,48,48,-200,3,-25,-88,226,-45
4254,5,5,-136,-77,-189,13,-123,253,-73,-83,-118,32
4255,5,5,-71,13,-153,60,-142,163,-129,6,-160,-50
4256,3,0,78,-88,43,66,-120,-44,-97,-40,-122,-90
4257,9,9,-78,-168,-63,-18,40,-82,-175,65,-57,171
4258,4,4,-171,115,-159,-296,301,-45,-114,-14,-161,-180
4259,9,4,-95,37,-138,-187,108,5,-96,-23,-115,39
4260,2,2,-63,57,233,32,-284,-215,-311,153,-84,-147
4261,5,5,-110,-121,-146,-27,-179,255,22,-95,-43,-11
4262,1,1,-89,328,-39,-356,78,-226,-180,-6,-133,-224
4263,5,5,-113,-24,-201,72,-189,236,-128,14,-124,11
4264,1,1,-137,205,-94,-202,103,-92,-160,-18,-72,-49
4265,4,1,-118,76,-39,-80,75,-96,-171,41,-103,8
4266,4,4,-229,102,-251,-275,292,-53,-201,16,-147,-30
4267,1,1,-88,306,-138,-294,76,-136,-135,-26,-132,-185
4268,4,4,-155,-37,3,-86,162,20,-55,20,-100,-189
4269,4,4,25,-170,-102,-127,123,-5,89,-39,-155,-102
4270,3,3,-350,23,-82,332,-151,17,-332,105,-59,-62
4271,5,5,-62,-68,-161,30,-95,125,-102,50,-120,12
4272,9,9,-93,-137,-65,-20,-5,31,-166,11,-65,156
4273,1,1,-105,192,-109,-221,91,-71,-119,-22,-99,-59
4274,2,2,-54,82,268,39,-358,-342,-297,97,14,-192
4275,2,2,-106,87,348,-20,-174,-336,-336,83,26,-225
4276,3,3,-221,-58,-188,299,-175,114,-225,1,-82,30
4277,3,3,-99,48,-16,193,-198,-3,-226,53,-154,-86
4278,0,0,241,-124,-152,-103,-234,-2,-77,46,-171,-76
4279,2,2,-142,51,308,43,-117,-198,-241,118,-66,-250
4280,9,9,-198,22,-101,-126,141,-111,-330,42,-75,195
4281,0,0,191,-91,-56,-173,-76,-117,-48,-41,-196,-76
4282,0,0,183,-179,-151,-186,-195,1,-71,83,-87,-58
4283,9,9,-36,-177,-96,-44,-29,-40,-135,77,-49,149
4284,9,5,-178,-44,-120,0,-18,103,-190,52,-154,89
4285,6,6,-10,-149,-277,-88,-3,145,276,-223,-138,-228
4286,0,0,202,-121,-66,-47,-142,-49,-76,-20,-184,7
4287,9,9,15,-174,-115,-91,27,-12,-116,-6,-110,178
4288,3,3,-364,-4,-125,421,-240,-29,-452,102,-75,18
4289,2,7,17,-82,38,-45,-37,-196,-218,139,14,-9
4290,8,8,-105,-106,-48,26,-208,33,-58,-83,240,-24
4291,4,4,-70,-101,-57,-72,159,-32,-100,51,-170,-3
4292,1,1,-39,242,-91,-265,59,-88,-86,-57,-92,-146
4293,9,9,-74,-155,-84,-65,70,-30,-114,6,-89,174
4294,9,7,-88,-151,-175,-38,-31,11,-248,218,-162,88
4295,7,7,-178,57,24,9,-133,-159,-409,273,-125,-5
4296,2,2,28,-9,302,-110,-90,-164,-45,-96,-121,-281
4297,7,7,-115,104,-53,-67,-128,-234,-402,215,-34,13
4298,9,9,-179,-118,-79,-16,-15,58,-268,59,-143,197
4299,9,9,-19,-23,-143,-150,18,-114,-205,65,-86,81
4300,5,5,-4,-166,-365,-61,-133,239,119,-113,-69,-30
4301,9,9,-20,-170,-129,-108,-4,33,-79,37,-101,115
4302,5,5,-131,-56,-299,40,-109,230,-48,-20,-93,-25
4303,1,1,-79,278,-95,-334,64,-128,-102,-35,-95,-189
4304,1,1,-103,204,-101,-221,84,-66,-108,-24,-108,-86
4305,8,8,-12,-202,-17,15,-215,-137,-90,-26,298,-25
4306,3,3,-186,-57,-162,145,-104,9,-288,133,-7,67
4307,5,5,-126,-157,-287,-59,-149,328,-50,-70,-62,49
4308,1,1,-61,238,-129,-258,24,-88,-59,-54,-57,-165
4309,9,9,-73,-96,-108,-101,36,-17,-230,27,-102,170
4310,5,5,-69,-93,-390,-115,-149,284,-11,31,3,-78
4311,3,3,-284,89,-169,239,-130,124,-222,23,-156,-50
4312,5,5,-95,-95,-361,-32,-94,266,-15,-67,-50,23
4313,4,4,-205,81,-118,-165,146,-69,-224,123,-97,6
4314,9,9,-85,-51,-84,-37,32,-105,-240,100,-11,104
4315,5,5,-222,-73,-261,99,-183,278,-13,-112,-40,-21
4316,9,9,-78,-83,-70,-9,20,-39,-193,21,-33,146
4317,3,3,-113,-38,-118,110,-145,22,-299,101,-148,73
4318,1,1,-64,224,-71,-240,73,-121,-88,-13,-92,-167
4319,9,9,-158,-129,-42,-35,102,-46,-262,8,-60,216
4320,0,0,245,-212,8,-160,-43,-235,-57,-73,-135,-22
4321,9,9,-94,-223,-161,62,17,-8,-251,-16,-44,231
4322,7,7,-156,-12,9,-48,-65,-193,-375,330,-170,21
4323,5,5,-110,-39,-143,24,-99,184,-59,-43,-23,-3
4324,4,4,-221,89,-72,-184,273,-108,-232,33,-127,-82
4325,9,9,-201,71,-91,-164,86,-76,-333,95,-146,138
4326,2,2,28,-15,242,-88,-36,-262,-132,56,-142,-239
4327,0,0,178,-93,-95,-65,-237,18,-185,80,-219,-4
4328,1,1,-60,282,-104,-284,77,-82,-106,-68,-97,-170
4329,0,0,179,-163,-95,-97,-80,-32,-47,11,-188,24
4330,5,5,-106,-12,-210,-16,-158,240,-33,-116,-65,31
4331,1,1,-118,172,-83,-154,70,-86,-150,-6,-45,-24
4332,4,4,-99,78,-141,-283,262,-68,-106,-23,-159,-106
4333,9,9,-130,-55,-103,-131,44,23,-269,61,-193,150
4334,3,3,-312,44,-110,338,-186,5,-379,116,-202,-28
4335,3,3,-232,-21,-68,218,-106,-35,-318,62,-37,54
4336,6,6,43,-104,-217,-124,-2,63,235,-197,-113,-166
4337,1,1,-99,230,-124,-185,62,-41,-103,-73,-63,-116
4338,5,5,-181,-42,-233,66,-126,257,-167,45,-240,45
4339,2,2,-81,83,234,54,-289,-287,-321,140,-43,-137
4340,5,5,-107,-58,-220,7,-128,249,-74,-12,-165,36
4341,2,2,-37,32,204,-62,-24,-210,-195,143,-125,-209
4342,2,2,-87,25,273,0,-204,-185,-217,124,-33,-178
4343,0,0,153,-108,-190,-98,-208,68,50,-66,-35,-115
4344,9,9,-22,-87,25,-4,-17,2,-60,-7,-17,37
4345,2,2,3,38,304,-84,-53,-262,-158,-12,-75,-257
4346,6,6,7,-77,-114,-159,-29,75,240,-223,-76,-218
4347,6,6,25,-128,-169,-168,10,51,297,-276,-49,-216
4348,0,0,241,-80,-42,-237,-178,-100,-50,3,-151,-142
4349,1,1,-84,203,-210,-229,99,-15,-78,-113,-122,-108
4350,2,2,-106,45,201,62,-224,-202,-207,70,61,-172
4351,0,0,219,-128,-173,-122,-260,69,-2,6,-126,-101
4352,3,3,-256,-82,-143,341,-150,-3,-356,7,-17,99
4353,0,0,182,-33,-33,-171,-189,-21,-77,64,-182,-118
4354,2,2,-87,115,267,24,-215,-292,-294,167,-122,-221
4355,5,5,-80,-103,-194,-10,-121,205,-41,12,-77,-16
4356,5,5,-159,-103,-262,-9,-65,258,-52,-32,-86,18
4357,7,7,-150,-14,-59,-21,-60,-102,-281,268,-149,18
4358,9,9,-86,-127,-55,15,28,-90,-285,43,-71,167
4359,5,5,-25,-40,-137,-33,-175,146,-112,38,-90,4
4360,5,5,-155,-12,-261,73,-83,170,-180,7,-155,-22
4361,0,0,171,-61,-80,-156,-178,14,-34,44,-167,-116
4362,8,8,-90,-136,-54,29,-142,-18,-88,-103,267,20
4363,9,5,-167,-174,-174,-22,-29,199,-73,-99,-59,177
4364,5,5,-112,-105,-290,4,-77,243,-55,17,-46,-19
4365,0,0,211,-148,-11,-94,-125,-99,-148,12,-197,-13
4366,3,3,-283,-33,-123,384,-206,2,-342,54,-61,7
4367,2,2,-13,135,282,-76,-100,-236,-167,2,-142,-274
4368,5,5,-110,-43,-208,40,-74,154,-68,47,-112,8
4369,9,9,-107,-20,-90,-57,74,-70,-201,32,-49,117
4370,0,0,174,-8,-46,-219,-138,-88,-21,-27,-137,-145
4371,8,8,-95,-31,-150,-78,-76,-73,-207,-105,223,95
4372,8,8,-86,-130,50,125,-213,-154,-207,-24,249,0
4373,4,4,-100,33,-1,-249,266,-114,-149,-11,-169,-88
4374,5,5,18,-117,-162,-5,-163,144,-33,-17,-157,26
4375,8,8,-26,-42,-91,-149,-92,37,31,-129,139,-71
4376,8,3,-133,20,75,113,-142,-123,-190,83,78,-94
4377,4,4,-188,49,-218,-209,252,-40,-127,32,-93,-88
4378,5,5,-123,-60,-210,56,-212,278,-78,-89,-67,3
4379,4,4,-134,-1,-17,-246,295,-102,-222,-8,-177,14
