sample_id,filename,label,writer_id,folder,source_relative,simple_relative,full_relative,fixed_simple_relative,fixed_full_relative,full_roi_valid,full_foreground_pixels,full_threshold,full_roi_left,full_roi_top,full_roi_right,full_roi_bottom,batch,input_sha256,pipeline_sha256
m8_9_01,m8_9_01.jpg,9,m8,9,9/m8_9_01.jpg,batches/digits_190_001/processed_simple/9/m8_9_01.pgm,batches/digits_190_001/processed_full/9/m8_9_01.pgm,batches/digits_190_001/fixed_input/simple/9/m8_9_01.txt,batches/digits_190_001/fixed_input/full/9/m8_9_01.txt,1,17461,143,39,39,210,440,digits_190_001,db0548a49e691bab92077454f9005531662f74c384bb89a1dc34f0348e58c1d5,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_0_02,m8_0_02.png,0,m8,0,0/m8_0_02.png,batches/digits_190_001/processed_simple/0/m8_0_02.pgm,batches/digits_190_001/processed_full/0/m8_0_02.pgm,batches/digits_190_001/fixed_input/simple/0/m8_0_02.txt,batches/digits_190_001/fixed_input/full/0/m8_0_02.txt,1,3718,118,125,60,214,208,digits_190_001,b896310de3a98421ef1e4d815a4559cf86f54416bc810d6b797e0a4082c42aae,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_0_03,m8_0_03.png,0,m8,0,0/m8_0_03.png,batches/digits_190_001/processed_simple/0/m8_0_03.pgm,batches/digits_190_001/processed_full/0/m8_0_03.pgm,batches/digits_190_001/fixed_input/simple/0/m8_0_03.txt,batches/digits_190_001/fixed_input/full/0/m8_0_03.txt,1,3302,114,129,63,210,203,digits_190_001,b1480baab4473f05e027a3320f3ef48386eba419ee856dcc1d9a56402d064079,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_0_04,m8_0_04.png,0,m8,0,0/m8_0_04.png,batches/digits_190_001/processed_simple/0/m8_0_04.pgm,batches/digits_190_001/processed_full/0/m8_0_04.pgm,batches/digits_190_001/fixed_input/simple/0/m8_0_04.txt,batches/digits_190_001/fixed_input/full/0/m8_0_04.txt,1,4111,117,122,61,214,214,digits_190_001,6633cb7cec598961fcf9be0449233fbac36d14ab09f8564cc3f87d4b94e91014,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_0_05,m8_0_05.png,0,m8,0,0/m8_0_05.png,batches/digits_190_001/processed_simple/0/m8_0_05.pgm,batches/digits_190_001/processed_full/0/m8_0_05.pgm,batches/digits_190_001/fixed_input/simple/0/m8_0_05.txt,batches/digits_190_001/fixed_input/full/0/m8_0_05.txt,1,3835,116,121,69,212,203,digits_190_001,3ced3bae0b846c72f45a443966f23a74d6dc3cde990497d7012498d3dd44980b,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_1_02,m8_1_02.png,1,m8,1,1/m8_1_02.png,batches/digits_190_001/processed_simple/1/m8_1_02.pgm,batches/digits_190_001/processed_full/1/m8_1_02.pgm,batches/digits_190_001/fixed_input/simple/1/m8_1_02.txt,batches/digits_190_001/fixed_input/full/1/m8_1_02.txt,1,1508,111,153,67,189,198,digits_190_001,49c70db66fbe8c69b55607c701601fcdaa2c4dcbe31ffdfd5bbd744fe88e83c4,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_1_03,m8_1_03.png,1,m8,1,1/m8_1_03.png,batches/digits_190_001/processed_simple/1/m8_1_03.pgm,batches/digits_190_001/processed_full/1/m8_1_03.pgm,batches/digits_190_001/fixed_input/simple/1/m8_1_03.txt,batches/digits_190_001/fixed_input/full/1/m8_1_03.txt,1,2697,113,137,64,201,206,digits_190_001,6fe234b9bea50b6cc4557eca6c2dee6842eaeff6ce6704cef19fa280cde05da1,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_1_04,m8_1_04.png,1,m8,1,1/m8_1_04.png,batches/digits_190_001/processed_simple/1/m8_1_04.pgm,batches/digits_190_001/processed_full/1/m8_1_04.pgm,batches/digits_190_001/fixed_input/simple/1/m8_1_04.txt,batches/digits_190_001/fixed_input/full/1/m8_1_04.txt,1,2216,114,59,56,185,270,digits_190_001,f336965f77b6abccf0df9375d290470c929499c6735aa13c259e7f35fa6831cf,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_1_05,m8_1_05.png,1,m8,1,1/m8_1_05.png,batches/digits_190_001/processed_simple/1/m8_1_05.pgm,batches/digits_190_001/processed_full/1/m8_1_05.pgm,batches/digits_190_001/fixed_input/simple/1/m8_1_05.txt,batches/digits_190_001/fixed_input/full/1/m8_1_05.txt,1,1798,112,162,64,182,211,digits_190_001,1145a9d42eef839c219550484f2c0661cbaa476215855e27795af063662455eb,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_2_02,m8_2_02.png,2,m8,2,2/m8_2_02.png,batches/digits_190_001/processed_simple/2/m8_2_02.pgm,batches/digits_190_001/processed_full/2/m8_2_02.pgm,batches/digits_190_001/fixed_input/simple/2/m8_2_02.txt,batches/digits_190_001/fixed_input/full/2/m8_2_02.txt,1,2849,120,117,76,223,188,digits_190_001,f3456ad094f07e65a431aa2a58eb29650a43d2563aee0682adf298d7b3eefe9c,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_2_03,m8_2_03.png,2,m8,2,2/m8_2_03.png,batches/digits_190_001/processed_simple/2/m8_2_03.pgm,batches/digits_190_001/processed_full/2/m8_2_03.pgm,batches/digits_190_001/fixed_input/simple/2/m8_2_03.txt,batches/digits_190_001/fixed_input/full/2/m8_2_03.txt,1,3516,116,110,56,225,215,digits_190_001,91cbd782de6c9c2ac9f960d28a6e170a48983bb5c4cf779ac176d17e520c34d4,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_2_04,m8_2_04.png,2,m8,2,2/m8_2_04.png,batches/digits_190_001/processed_simple/2/m8_2_04.pgm,batches/digits_190_001/processed_full/2/m8_2_04.pgm,batches/digits_190_001/fixed_input/simple/2/m8_2_04.txt,batches/digits_190_001/fixed_input/full/2/m8_2_04.txt,1,3416,117,101,80,234,190,digits_190_001,f794da9649229f52e9249949365b83c0e87b2e61a94f39bb6601e271babb1bf7,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_2_05,m8_2_05.png,2,m8,2,2/m8_2_05.png,batches/digits_190_001/processed_simple/2/m8_2_05.pgm,batches/digits_190_001/processed_full/2/m8_2_05.pgm,batches/digits_190_001/fixed_input/simple/2/m8_2_05.txt,batches/digits_190_001/fixed_input/full/2/m8_2_05.txt,1,3713,113,112,70,239,192,digits_190_001,6d119bc3d27309d4135c9222ea2aa9308bec9257b3b8a1b963b1bee90c157e08,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_3_02,m8_3_02.png,3,m8,3,3/m8_3_02.png,batches/digits_190_001/processed_simple/3/m8_3_02.pgm,batches/digits_190_001/processed_full/3/m8_3_02.pgm,batches/digits_190_001/fixed_input/simple/3/m8_3_02.txt,batches/digits_190_001/fixed_input/full/3/m8_3_02.txt,1,4166,121,112,49,212,214,digits_190_001,f1bf0868fec4d55ae98004eb44136c3a4e0e67f8289e8efc682853aa3dd5f50d,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_3_03,m8_3_03.png,3,m8,3,3/m8_3_03.png,batches/digits_190_001/processed_simple/3/m8_3_03.pgm,batches/digits_190_001/processed_full/3/m8_3_03.pgm,batches/digits_190_001/fixed_input/simple/3/m8_3_03.txt,batches/digits_190_001/fixed_input/full/3/m8_3_03.txt,1,3740,120,115,4,203,219,digits_190_001,4aa9377dca25b9bc0ace29c1d08fd87f863ad32b5063fd97c3c8a61751973dc0,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_3_04,m8_3_04.png,3,m8,3,3/m8_3_04.png,batches/digits_190_001/processed_simple/3/m8_3_04.pgm,batches/digits_190_001/processed_full/3/m8_3_04.pgm,batches/digits_190_001/fixed_input/simple/3/m8_3_04.txt,batches/digits_190_001/fixed_input/full/3/m8_3_04.txt,1,3734,120,133,49,213,218,digits_190_001,39da2980c517c4ce06ba2286b0089f6fd49c5893806180176da007229d05a22f,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_3_05,m8_3_05.png,3,m8,3,3/m8_3_05.png,batches/digits_190_001/processed_simple/3/m8_3_05.pgm,batches/digits_190_001/processed_full/3/m8_3_05.pgm,batches/digits_190_001/fixed_input/simple/3/m8_3_05.txt,batches/digits_190_001/fixed_input/full/3/m8_3_05.txt,1,3945,122,116,58,212,208,digits_190_001,505c252bf40c8676462b93a5fd0b55a6704c216b0e6eebd082620094466e71db,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_4_02,m8_4_02.png,4,m8,4,4/m8_4_02.png,batches/digits_190_001/processed_simple/4/m8_4_02.pgm,batches/digits_190_001/processed_full/4/m8_4_02.pgm,batches/digits_190_001/fixed_input/simple/4/m8_4_02.txt,batches/digits_190_001/fixed_input/full/4/m8_4_02.txt,1,4535,120,92,49,232,234,digits_190_001,36331ac2affee2a72c82a380c30abc28ddec6a7c756a04dcc2d48b15ae4e9990,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_4_03,m8_4_03.png,4,m8,4,4/m8_4_03.png,batches/digits_190_001/processed_simple/4/m8_4_03.pgm,batches/digits_190_001/processed_full/4/m8_4_03.pgm,batches/digits_190_001/fixed_input/simple/4/m8_4_03.txt,batches/digits_190_001/fixed_input/full/4/m8_4_03.txt,1,4726,124,109,36,225,240,digits_190_001,e4bed4cf1ad1d310c32ba0708d214cef09e90326a4bb44ec8f9e165710047c1c,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_4_04,m8_4_04.png,4,m8,4,4/m8_4_04.png,batches/digits_190_001/processed_simple/4/m8_4_04.pgm,batches/digits_190_001/processed_full/4/m8_4_04.pgm,batches/digits_190_001/fixed_input/simple/4/m8_4_04.txt,batches/digits_190_001/fixed_input/full/4/m8_4_04.txt,1,4354,119,100,47,232,221,digits_190_001,9d9c8a76ddf4993a5e51e319226b099ad7e76b885b1843aaa2ee511b0c552013,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_4_05,m8_4_05.png,4,m8,4,4/m8_4_05.png,batches/digits_190_001/processed_simple/4/m8_4_05.pgm,batches/digits_190_001/processed_full/4/m8_4_05.pgm,batches/digits_190_001/fixed_input/simple/4/m8_4_05.txt,batches/digits_190_001/fixed_input/full/4/m8_4_05.txt,1,4459,117,105,44,233,226,digits_190_001,eb12491c19e5971d5448dabd6d0809209bc8d116ca2a700ca24997654047d158,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_5_02,m8_5_02.png,5,m8,5,5/m8_5_02.png,batches/digits_190_001/processed_simple/5/m8_5_02.pgm,batches/digits_190_001/processed_full/5/m8_5_02.pgm,batches/digits_190_001/fixed_input/simple/5/m8_5_02.txt,batches/digits_190_001/fixed_input/full/5/m8_5_02.txt,1,4016,119,102,55,228,214,digits_190_001,933cab9846562882c114a3d3fab4149fe03b2c747ce2e26118706467e567cdfa,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_5_03,m8_5_03.png,5,m8,5,5/m8_5_03.png,batches/digits_190_001/processed_simple/5/m8_5_03.pgm,batches/digits_190_001/processed_full/5/m8_5_03.pgm,batches/digits_190_001/fixed_input/simple/5/m8_5_03.txt,batches/digits_190_001/fixed_input/full/5/m8_5_03.txt,1,3711,120,127,59,214,213,digits_190_001,b1174172e78caf69452b0da5a745ff9a4ce684e31970cb9a447ecf887a570660,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_5_04,m8_5_04.png,5,m8,5,5/m8_5_04.png,batches/digits_190_001/processed_simple/5/m8_5_04.pgm,batches/digits_190_001/processed_full/5/m8_5_04.pgm,batches/digits_190_001/fixed_input/simple/5/m8_5_04.txt,batches/digits_190_001/fixed_input/full/5/m8_5_04.txt,1,3599,119,104,62,237,208,digits_190_001,a252d2164833941ae9f9e2a95b6ef43b6c681139b10ad6145231874076db1e88,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_5_05,m8_5_05.png,5,m8,5,5/m8_5_05.png,batches/digits_190_001/processed_simple/5/m8_5_05.pgm,batches/digits_190_001/processed_full/5/m8_5_05.pgm,batches/digits_190_001/fixed_input/simple/5/m8_5_05.txt,batches/digits_190_001/fixed_input/full/5/m8_5_05.txt,1,3763,111,98,55,244,205,digits_190_001,c959ea921d2ee70e288933ce0e0728ec72e9145a62b375ab1366f0accfc65db0,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_6_02,m8_6_02.png,6,m8,6,6/m8_6_02.png,batches/digits_190_001/processed_simple/6/m8_6_02.pgm,batches/digits_190_001/processed_full/6/m8_6_02.pgm,batches/digits_190_001/fixed_input/simple/6/m8_6_02.txt,batches/digits_190_001/fixed_input/full/6/m8_6_02.txt,1,4080,122,124,42,219,223,digits_190_001,3a89460919f2cd67acbd237b229bd5835d67610b25385b9670909dc1ed8c4f90,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_6_03,m8_6_03.png,6,m8,6,6/m8_6_03.png,batches/digits_190_001/processed_simple/6/m8_6_03.pgm,batches/digits_190_001/processed_full/6/m8_6_03.pgm,batches/digits_190_001/fixed_input/simple/6/m8_6_03.txt,batches/digits_190_001/fixed_input/full/6/m8_6_03.txt,1,4077,123,116,45,223,211,digits_190_001,13e195a4e903485a581cea27c7e20158e39342909703104eb4b23e671bdb26f4,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_6_04,m8_6_04.png,6,m8,6,6/m8_6_04.png,batches/digits_190_001/processed_simple/6/m8_6_04.pgm,batches/digits_190_001/processed_full/6/m8_6_04.pgm,batches/digits_190_001/fixed_input/simple/6/m8_6_04.txt,batches/digits_190_001/fixed_input/full/6/m8_6_04.txt,1,3617,116,130,52,208,210,digits_190_001,4a6142f01a3bbe2ec8aaf05984b8cb110b4b246e9d1805dcb9e445785174425e,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_6_05,m8_6_05.png,6,m8,6,6/m8_6_05.png,batches/digits_190_001/processed_simple/6/m8_6_05.pgm,batches/digits_190_001/processed_full/6/m8_6_05.pgm,batches/digits_190_001/fixed_input/simple/6/m8_6_05.txt,batches/digits_190_001/fixed_input/full/6/m8_6_05.txt,1,4011,117,126,39,217,218,digits_190_001,667cc966eb92833271dfec70824aa2fc0fd667b056664ffab068febb7bbdbe34,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_7_02,m8_7_02.png,7,m8,7,7/m8_7_02.png,batches/digits_190_001/processed_simple/7/m8_7_02.pgm,batches/digits_190_001/processed_full/7/m8_7_02.pgm,batches/digits_190_001/fixed_input/simple/7/m8_7_02.txt,batches/digits_190_001/fixed_input/full/7/m8_7_02.txt,1,2872,114,124,47,206,217,digits_190_001,7cd25702cd353b4d35ad15bca2d7c57a7d0678089e557fe4a40ff7575d77183b,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_7_03,m8_7_03.png,7,m8,7,7/m8_7_03.png,batches/digits_190_001/processed_simple/7/m8_7_03.pgm,batches/digits_190_001/processed_full/7/m8_7_03.pgm,batches/digits_190_001/fixed_input/simple/7/m8_7_03.txt,batches/digits_190_001/fixed_input/full/7/m8_7_03.txt,1,2858,116,131,48,217,220,digits_190_001,0d483eedea93a882a9dcfb416470ffe542956839ce3b55bb6b5cf7f602ba277f,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_7_04,m8_7_04.png,7,m8,7,7/m8_7_04.png,batches/digits_190_001/processed_simple/7/m8_7_04.pgm,batches/digits_190_001/processed_full/7/m8_7_04.pgm,batches/digits_190_001/fixed_input/simple/7/m8_7_04.txt,batches/digits_190_001/fixed_input/full/7/m8_7_04.txt,1,3435,116,130,24,211,243,digits_190_001,8946c7706583e5d1d853ae2ccc4b079c87906a3c5af1812092817fb2d09db3fc,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_7_05,m8_7_05.png,7,m8,7,7/m8_7_05.png,batches/digits_190_001/processed_simple/7/m8_7_05.pgm,batches/digits_190_001/processed_full/7/m8_7_05.pgm,batches/digits_190_001/fixed_input/simple/7/m8_7_05.txt,batches/digits_190_001/fixed_input/full/7/m8_7_05.txt,1,2415,113,129,60,195,212,digits_190_001,d1b6d40457389b173b92dcebf6e704e68a5365d089b23c89a763ee4f345b06a0,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_8_02,m8_8_02.png,8,m8,8,8/m8_8_02.png,batches/digits_190_001/processed_simple/8/m8_8_02.pgm,batches/digits_190_001/processed_full/8/m8_8_02.pgm,batches/digits_190_001/fixed_input/simple/8/m8_8_02.txt,batches/digits_190_001/fixed_input/full/8/m8_8_02.txt,1,4629,120,128,60,204,206,digits_190_001,342fab383733436420201b281d1a66e9172d59e093205927544319756f2b8b34,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_8_03,m8_8_03.png,8,m8,8,8/m8_8_03.png,batches/digits_190_001/processed_simple/8/m8_8_03.pgm,batches/digits_190_001/processed_full/8/m8_8_03.pgm,batches/digits_190_001/fixed_input/simple/8/m8_8_03.txt,batches/digits_190_001/fixed_input/full/8/m8_8_03.txt,1,5479,118,125,46,311,212,digits_190_001,00a6a58a022648e2ab373abd1d7a4cbc284237ef2dbfc7db6e97fb9fa499bb8e,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_8_04,m8_8_04.png,8,m8,8,8/m8_8_04.png,batches/digits_190_001/processed_simple/8/m8_8_04.pgm,batches/digits_190_001/processed_full/8/m8_8_04.pgm,batches/digits_190_001/fixed_input/simple/8/m8_8_04.txt,batches/digits_190_001/fixed_input/full/8/m8_8_04.txt,1,5423,120,120,25,339,217,digits_190_001,2995ba7d488b7f9d53673a1f2234d4c23ca16b0e7ecaae0d53266a1b6452bff5,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_8_05,m8_8_05.png,8,m8,8,8/m8_8_05.png,batches/digits_190_001/processed_simple/8/m8_8_05.pgm,batches/digits_190_001/processed_full/8/m8_8_05.pgm,batches/digits_190_001/fixed_input/simple/8/m8_8_05.txt,batches/digits_190_001/fixed_input/full/8/m8_8_05.txt,1,5250,115,126,58,215,209,digits_190_001,6b7f947bc5ae1a04488758bf13520a707c40dd6c656c92eaa44ce9de504599cf,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_9_02,m8_9_02.png,9,m8,9,9/m8_9_02.png,batches/digits_190_001/processed_simple/9/m8_9_02.pgm,batches/digits_190_001/processed_full/9/m8_9_02.pgm,batches/digits_190_001/fixed_input/simple/9/m8_9_02.txt,batches/digits_190_001/fixed_input/full/9/m8_9_02.txt,1,4355,117,136,34,214,235,digits_190_001,8d80b3d6890b280a840f739fbe87e82b062f7bec17ecb19c5c7ed8c26d9ccbce,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_9_03,m8_9_03.png,9,m8,9,9/m8_9_03.png,batches/digits_190_001/processed_simple/9/m8_9_03.pgm,batches/digits_190_001/processed_full/9/m8_9_03.pgm,batches/digits_190_001/fixed_input/simple/9/m8_9_03.txt,batches/digits_190_001/fixed_input/full/9/m8_9_03.txt,1,5071,114,126,25,202,241,digits_190_001,f6784f4cc08be4831b40a1f92f07fa31a4f88b297beb127783b4e08d8af8421b,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_9_04,m8_9_04.png,9,m8,9,9/m8_9_04.png,batches/digits_190_001/processed_simple/9/m8_9_04.pgm,batches/digits_190_001/processed_full/9/m8_9_04.pgm,batches/digits_190_001/fixed_input/simple/9/m8_9_04.txt,batches/digits_190_001/fixed_input/full/9/m8_9_04.txt,1,4249,112,132,40,203,221,digits_190_001,cafb72c8dfb7e7148643b67709988bae033f6cfd09136b875fbbf6dddb4532ac,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m8_9_05,m8_9_05.png,9,m8,9,9/m8_9_05.png,batches/digits_190_001/processed_simple/9/m8_9_05.pgm,batches/digits_190_001/processed_full/9/m8_9_05.pgm,batches/digits_190_001/fixed_input/simple/9/m8_9_05.txt,batches/digits_190_001/fixed_input/full/9/m8_9_05.txt,1,4714,111,126,34,206,228,digits_190_001,b8ba692152dfee2362717be5882d8dd58c3b620b2f926a00b19f883acc79546c,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_0_01,m5_0_01.jpg,0,m5,0,0/m5_0_01.jpg,batches/digits_190_001/processed_simple/0/m5_0_01.pgm,batches/digits_190_001/processed_full/0/m5_0_01.pgm,batches/digits_190_001/fixed_input/simple/0/m5_0_01.txt,batches/digits_190_001/fixed_input/full/0/m5_0_01.txt,1,723,104,40,38,75,109,digits_190_001,e9ebc20cd5793295ba28dc851be01a99d4986d0062d5098f4079c9616021b236,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_0_02,m5_0_02.jpg,0,m5,0,0/m5_0_02.jpg,batches/digits_190_001/processed_simple/0/m5_0_02.pgm,batches/digits_190_001/processed_full/0/m5_0_02.pgm,batches/digits_190_001/fixed_input/simple/0/m5_0_02.txt,batches/digits_190_001/fixed_input/full/0/m5_0_02.txt,1,748,106,40,38,75,109,digits_190_001,e529b65d80b82677a95f9fdc920dfd47908587f8f42fa16bc8f5a2167f65497b,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_0_03,m5_0_03.jpg,0,m5,0,0/m5_0_03.jpg,batches/digits_190_001/processed_simple/0/m5_0_03.pgm,batches/digits_190_001/processed_full/0/m5_0_03.pgm,batches/digits_190_001/fixed_input/simple/0/m5_0_03.txt,batches/digits_190_001/fixed_input/full/0/m5_0_03.txt,1,624,104,40,38,79,93,digits_190_001,b887b6889ec775396d604298a7c5be8e3ba9f808569ae29ce1e4403a06ae1fd0,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_0_04,m5_0_04.jpg,0,m5,0,0/m5_0_04.jpg,batches/digits_190_001/processed_simple/0/m5_0_04.pgm,batches/digits_190_001/processed_full/0/m5_0_04.pgm,batches/digits_190_001/fixed_input/simple/0/m5_0_04.txt,batches/digits_190_001/fixed_input/full/0/m5_0_04.txt,1,714,100,40,38,80,94,digits_190_001,7237418c9225ebda225179432eba91b750a9095bc2c57c715a8dd36a93fbe5da,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_1_01,m5_1_01.jpg,1,m5,1,1/m5_1_01.jpg,batches/digits_190_001/processed_simple/1/m5_1_01.pgm,batches/digits_190_001/processed_full/1/m5_1_01.pgm,batches/digits_190_001/fixed_input/simple/1/m5_1_01.txt,batches/digits_190_001/fixed_input/full/1/m5_1_01.txt,1,161,108,40,38,51,70,digits_190_001,a083bb8045b8e19e08dffdf5c1cbb3b6c50d1345364be71c75db2967b54019a0,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_1_02,m5_1_02.jpg,1,m5,1,1/m5_1_02.jpg,batches/digits_190_001/processed_simple/1/m5_1_02.pgm,batches/digits_190_001/processed_full/1/m5_1_02.pgm,batches/digits_190_001/fixed_input/simple/1/m5_1_02.txt,batches/digits_190_001/fixed_input/full/1/m5_1_02.txt,1,181,107,40,38,50,75,digits_190_001,ff7cf9d95dac6ddfcba49f10c3bcdaf02802b595e89abff1eb97f24dd777f2b4,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_1_03,m5_1_03.jpg,1,m5,1,1/m5_1_03.jpg,batches/digits_190_001/processed_simple/1/m5_1_03.pgm,batches/digits_190_001/processed_full/1/m5_1_03.pgm,batches/digits_190_001/fixed_input/simple/1/m5_1_03.txt,batches/digits_190_001/fixed_input/full/1/m5_1_03.txt,1,165,99,40,38,46,76,digits_190_001,c7578e5cc32f6cb6d8db949a905fa55d88e2c573e388621d3a210e47ddd6a5ed,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_1_04,m5_1_04.jpg,1,m5,1,1/m5_1_04.jpg,batches/digits_190_001/processed_simple/1/m5_1_04.pgm,batches/digits_190_001/processed_full/1/m5_1_04.pgm,batches/digits_190_001/fixed_input/simple/1/m5_1_04.txt,batches/digits_190_001/fixed_input/full/1/m5_1_04.txt,1,223,95,41,38,48,78,digits_190_001,5bcec0003004f1fa258cddb6a1948500f4ef4f19e2d585ade8e011287b4c675b,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_2_01,m5_2_01.jpg,2,m5,2,2/m5_2_01.jpg,batches/digits_190_001/processed_simple/2/m5_2_01.pgm,batches/digits_190_001/processed_full/2/m5_2_01.pgm,batches/digits_190_001/fixed_input/simple/2/m5_2_01.txt,batches/digits_190_001/fixed_input/full/2/m5_2_01.txt,1,392,99,40,38,66,84,digits_190_001,f48ab0c99db7ef45aff300219cc6a23c7f1ce61ed483363cbfb8ac5317025758,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_2_02,m5_2_02.jpg,2,m5,2,2/m5_2_02.jpg,batches/digits_190_001/processed_simple/2/m5_2_02.pgm,batches/digits_190_001/processed_full/2/m5_2_02.pgm,batches/digits_190_001/fixed_input/simple/2/m5_2_02.txt,batches/digits_190_001/fixed_input/full/2/m5_2_02.txt,1,478,95,40,38,78,88,digits_190_001,e2234025e0886b9588d0c526f1fafde8ec873cbf12a8a9ca99eb1625e8e8ba9f,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_2_03,m5_2_03.jpg,2,m5,2,2/m5_2_03.jpg,batches/digits_190_001/processed_simple/2/m5_2_03.pgm,batches/digits_190_001/processed_full/2/m5_2_03.pgm,batches/digits_190_001/fixed_input/simple/2/m5_2_03.txt,batches/digits_190_001/fixed_input/full/2/m5_2_03.txt,1,471,93,40,38,82,101,digits_190_001,f3ab6f7e37f6c165afc71a54d767e5b8240fee50525d685bdca9172c55ea2b38,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_2_04,m5_2_04.jpg,2,m5,2,2/m5_2_04.jpg,batches/digits_190_001/processed_simple/2/m5_2_04.pgm,batches/digits_190_001/processed_full/2/m5_2_04.pgm,batches/digits_190_001/fixed_input/simple/2/m5_2_04.txt,batches/digits_190_001/fixed_input/full/2/m5_2_04.txt,1,698,91,40,38,81,105,digits_190_001,f4ef14097d00e730df5bc8d987b36ca827bc0e9d1fac8230008382dc46ddae7a,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_3_01,m5_3_01.jpg,3,m5,3,3/m5_3_01.jpg,batches/digits_190_001/processed_simple/3/m5_3_01.pgm,batches/digits_190_001/processed_full/3/m5_3_01.pgm,batches/digits_190_001/fixed_input/simple/3/m5_3_01.txt,batches/digits_190_001/fixed_input/full/3/m5_3_01.txt,1,631,96,40,38,75,126,digits_190_001,9e4998d2ef99985de99a918900a9c199839f8261c64030cfe1e0ceac9d5d7dd2,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_3_02,m5_3_02.jpg,3,m5,3,3/m5_3_02.jpg,batches/digits_190_001/processed_simple/3/m5_3_02.pgm,batches/digits_190_001/processed_full/3/m5_3_02.pgm,batches/digits_190_001/fixed_input/simple/3/m5_3_02.txt,batches/digits_190_001/fixed_input/full/3/m5_3_02.txt,1,601,95,40,38,72,120,digits_190_001,9e116f916866b60dc04343f21b4b7e512be1de1188a2dd6b2724b78a18882d91,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
