index,label,pred,raw_logit0,raw_logit1,raw_logit2,raw_logit3,raw_logit4,raw_logit5,raw_logit6,raw_logit7,raw_logit8,raw_logit9
841,7,7,-144,-199,-92,-62,34,-146,-360,413,-174,39
842,7,7,-135,-36,53,108,-207,-227,-459,220,-30,36
843,4,4,-366,-154,-120,-262,584,-46,-234,-81,-222,-75
844,8,8,-190,-238,-29,96,-220,15,-131,-3,260,30
845,0,0,310,-356,52,-62,-172,-192,-153,-175,-31,4
846,7,7,49,-266,-58,26,-200,-133,-453,211,-59,109
847,3,3,-544,-60,-65,608,-346,-92,-553,-9,127,-31
848,1,1,-91,314,-143,-349,22,-158,-121,-85,-28,-223
849,3,3,-375,-81,-165,610,-413,-89,-484,-93,43,-7
850,1,1,-98,294,-66,-243,-31,-173,-200,-64,-14,-176
851,0,0,399,-247,-21,-240,-315,-131,46,-240,-97,-157
852,7,7,-166,-85,-8,85,-176,-160,-475,280,-76,79
853,7,7,-214,-121,-6,156,-298,-311,-630,312,88,87
854,0,0,348,-297,-97,-80,-229,-102,-71,-137,-97,-15
855,3,3,-558,-139,-139,632,-329,-61,-517,-27,130,30
856,5,5,-101,-165,-289,-11,-237,364,-150,-61,54,-24
857,5,5,-334,-126,-367,175,-301,396,-221,-360,84,113
858,2,2,37,-73,452,-36,-170,-408,-257,-31,5,-322
859,7,7,-149,-37,-128,-102,-29,-173,-406,317,-50,82
860,6,6,53,-357,-201,-168,-125,57,514,-489,19,-278
861,6,6,57,-228,-220,-147,-66,75,356,-373,-34,-173
862,9,9,-292,-348,-143,-96,206,-36,-452,16,-20,419
863,2,2,-49,-164,378,-7,-133,-276,-160,-69,55,-263
864,8,8,-245,-429,48,162,-273,-28,-235,-254,613,-17
865,3,3,-414,-84,-118,457,-253,69,-466,-3,-96,29
866,5,5,-258,-355,-181,-107,-161,369,21,-261,130,114
867,2,2,-51,-5,502,23,-552,-429,-314,41,93,-253
868,2,2,7,-136,347,-22,-168,-183,-159,-106,-28,-182
869,5,5,-408,-259,-482,165,-353,609,-312,-289,137,167
870,6,6,16,-253,-148,-151,-196,93,342,-428,169,-281
871,0,0,428,-364,42,-162,-248,-239,3,-250,-35,-114
872,8,8,-249,-289,42,186,-246,-217,-394,-43,419,142
873,2,2,-104,111,532,19,-344,-408,-462,145,-150,-321
874,9,9,-154,-229,-210,-5,79,-147,-351,-17,20,291
875,2,2,2,-205,496,5,-383,-307,-304,20,59,-275
876,8,8,-499,-218,102,304,-329,-13,-222,-155,532,-302
877,8,8,-25,-407,37,-107,-120,-29,127,-266,332,-88
878,8,8,-168,-475,-7,217,-357,-69,-232,-177,470,112
879,8,8,-188,-302,-51,15,-209,30,-10,-292,501,-104
880,7,7,-161,-137,60,94,-221,-218,-593,342,-78,47
881,4,4,-535,-99,-239,-101,452,-13,-491,-23,-103,240
882,9,9,-137,-153,-175,60,-1,-159,-306,71,91,203
883,3,3,-225,-46,-138,262,-181,142,-272,-67,-75,14
884,0,0,333,-247,-36,-153,-254,-48,-32,-56,-137,-67
885,6,6,-12,-171,-132,-229,-30,45,404,-348,-31,-378
886,6,6,24,-287,-311,-176,-102,81,447,-381,-9,-188
887,3,3,-353,-158,-258,540,-285,58,-443,-208,112,86
888,2,2,-117,29,522,78,-302,-371,-400,123,-89,-355
889,1,1,-158,299,-141,-222,51,-123,-169,-59,-45,-138
890,3,3,-466,-104,-374,516,-181,218,-300,-198,-13,32
891,2,2,-65,54,542,-42,-395,-423,-249,-63,108,-383
892,2,2,-89,-11,589,-62,-375,-375,-253,96,-1,-365
893,9,9,-182,-353,-70,64,8,-131,-510,135,-16,342
894,3,3,-80,-210,-20,370,-431,-61,-263,-203,180,-161
895,0,0,266,-164,-8,-217,-307,-57,100,-251,40,-249
896,0,0,246,-270,27,-156,52,-223,104,-315,-76,-144
897,5,5,-255,-292,-187,-69,-242,457,25,-301,81,41
898,7,7,-375,16,201,212,-241,-335,-495,348,78,-201
899,8,8,-268,-388,42,138,-351,-10,-103,-231,640,-130
900,1,3,-292,94,-158,138,-76,7,-191,-100,10,-76
901,4,4,-501,-153,-109,-130,511,-73,-414,95,-157,82
902,4,4,-449,-19,-222,-174,342,-51,-402,78,-65,168
903,6,6,12,-441,-267,-108,-42,123,391,-460,-15,-60
904,0,0,337,-284,-85,-169,-402,38,-81,22,-138,-58
905,2,2,-67,71,520,-32,-363,-248,-378,68,-167,-320
906,9,9,-233,-359,-158,-2,101,-26,-460,132,-118,356
907,1,1,-123,288,-84,-244,71,-203,-232,16,-88,-147
908,4,4,-341,27,-145,-270,491,-137,-338,25,-175,-70
909,7,7,-221,-106,-52,57,-75,-83,-403,285,-117,90
910,4,4,-363,-80,-188,-232,528,-148,-391,66,-192,22
911,7,7,-241,-121,13,236,-411,-323,-779,384,-16,75
912,3,3,-520,-147,-350,705,-376,109,-599,-147,92,125
913,9,9,-199,-347,-113,-28,93,30,-355,-12,-116,371
914,8,8,-177,-249,-128,29,-201,-8,-144,-276,465,28
915,8,8,-118,-167,-39,-18,-286,26,12,-280,333,-100
916,4,4,-122,-287,56,-124,324,-171,-167,47,-173,-199
917,7,7,-195,-128,-38,71,-181,-207,-559,389,-103,107
918,1,1,-145,222,-123,-162,56,-101,-154,-44,-21,-59
919,2,2,-56,40,444,33,-308,-349,-267,52,-40,-346
920,1,1,-130,282,-113,-220,58,-174,-220,11,-84,-106
921,2,2,-32,-55,538,45,-175,-369,-306,51,-170,-426
922,2,2,-160,4,434,145,-491,-405,-448,114,102,-197
923,3,3,-499,-138,-172,757,-521,-71,-783,-16,41,85
924,2,2,-227,-39,274,225,-460,-363,-567,233,110,-107
925,3,3,-616,-67,-203,631,-250,78,-530,4,1,-1
926,2,2,122,-256,310,-151,-120,-195,-52,-246,126,-125
927,3,3,-345,-93,-204,589,-334,-29,-393,-108,29,-41
928,9,9,-298,-349,-5,66,57,-9,-465,3,9,302
929,1,1,-113,259,-95,-221,43,-150,-169,-25,-33,-105
930,7,7,-288,-71,84,127,-120,-288,-408,333,36,-94
931,4,4,-304,-77,-85,-177,351,-55,-233,-40,-80,110
932,0,0,346,-311,-80,-106,-187,-59,-90,-99,-190,44
933,3,3,-409,-48,-185,496,-138,10,-397,-48,-1,-15
934,5,5,-311,-412,-295,-132,-174,484,-53,-282,81,248
935,5,5,-433,-246,-426,234,-195,525,-263,-99,72,10
936,8,8,-134,-349,-123,-16,-285,143,93,-335,418,-116
937,6,6,14,-387,-225,-227,-60,113,521,-338,-87,-336
938,3,3,-509,-189,-427,457,-177,332,-359,-252,91,148
939,2,2,134,-171,374,-41,-364,-332,-276,23,-12,-118
940,6,6,3,-507,-98,-170,-226,119,434,-479,221,-159
941,7,7,-181,-176,0,101,-279,-211,-627,423,-131,96
942,6,6,55,-324,-246,-169,-54,95,459,-461,-41,-269
943,6,6,18,-297,-186,-108,-63,73,310,-388,73,-198
944,3,3,-325,16,-86,418,-325,-101,-367,-21,135,-67
945,2,2,-152,89,571,108,-516,-456,-447,-2,78,-344
946,7,7,-244,-4,65,94,-207,-297,-594,334,-39,43
947,8,9,-151,-295,-64,15,7,-185,-398,-61,173,316
948,1,1,-173,283,-120,-217,81,-128,-194,-51,-41,-83
949,1,1,-174,289,-143,-201,78,-136,-169,-140,29,-138
950,7,7,-323,-115,85,213,-135,-322,-603,324,-28,32
951,5,5,-386,-299,-343,-39,47,305,-268,35,-103,196
952,6,6,52,-254,-193,-148,39,53,254,-151,-124,-161
953,4,4,-312,20,-188,-259,477,-135,-329,3,-172,-21
954,9,9,-415,-213,-196,57,132,-21,-479,-53,14,425
955,5,5,-328,-395,-348,169,-148,398,4,-374,6,120
956,1,1,-236,125,-50,-15,13,73,-43,-307,-111,-232
957,3,3,-243,-173,-309,451,-210,112,-318,-180,35,98
958,3,3,1,-116,74,232,-308,-84,-307,-26,-51,-125
959,4,4,-420,-17,-147,-51,313,-12,-326,-89,-29,133
960,7,7,-311,-124,-149,66,-60,-82,-454,257,54,135
961,8,8,-196,-355,-62,186,-269,-125,-265,-228,532,82
962,9,9,-239,-289,-155,57,59,-155,-507,141,87,346
963,1,1,-107,242,-125,-215,50,-125,-164,-7,-63,-96
964,1,1,-109,245,-88,-202,77,-167,-176,5,-67,-131
965,6,6,179,-241,-193,-264,-199,100,228,-196,-13,-298
966,9,9,-248,-375,-213,73,-43,-97,-454,19,238,392
967,1,1,-88,292,-114,-289,43,-136,-144,-75,-50,-159
968,4,4,-304,46,-143,-363,525,-121,-188,-171,-134,-69
969,4,4,-257,-215,-118,-42,217,-65,-219,58,-26,133
970,5,5,-321,-352,-206,28,-189,406,-10,-355,84,147
971,4,4,-386,-77,-98,-227,543,-61,-269,-69,-140,-107
972,0,0,439,-323,-27,-158,-362,-102,-9,-198,-105,-83
973,6,6,84,-376,-228,-253,-108,55,533,-418,58,-316
974,2,2,-84,26,595,72,-600,-483,-397,31,45,-317
975,2,2,87,-302,386,30,-458,-177,-192,4,32,-247
976,3,3,-315,-128,-71,417,-304,-154,-409,-95,191,73
977,1,1,-47,253,-70,-302,33,-199,-174,-136,-100,-179
978,5,5,-389,-282,-316,86,-341,522,-241,-352,129,208
979,1,1,-190,299,-70,-152,-9,-188,-250,-55,37,-146
980,2,2,-36,28,465,-48,-174,-282,-224,16,-100,-365
981,0,0,415,-319,-24,-193,-254,-115,41,-243,-101,-70
982,3,3,-333,-92,107,462,-485,-274,-543,-14,213,-15
983,8,8,-160,-298,-72,-10,-76,-134,-154,-296,469,78
984,1,1,-162,260,-143,-199,73,-110,-168,-54,-32,-75
985,2,2,-196,-25,606,157,-627,-477,-412,-15,210,-321
986,6,6,32,-449,-184,-169,-193,101,505,-552,156,-242
987,7,7,-210,-174,-238,31,-38,-37,-367,345,-16,79
988,1,1,-146,212,-82,-132,24,-124,-224,-14,4,-31
989,6,6,62,-335,-129,-151,-97,16,370,-315,70,-181
990,2,2,-186,70,345,-28,36,-393,-404,209,-126,-367
991,3,3,-534,-142,-171,692,-527,17,-579,-5,193,-37
992,9,9,-262,-332,-95,-66,127,-83,-443,68,67,343
993,0,0,331,-200,-51,-183,-339,-105,-134,-12,-96,-138
994,1,1,-296,298,-50,-61,-74,-138,-293,-46,78,-155
995,2,2,110,-33,344,-52,-121,-176,-289,-122,-293,-251
996,2,2,-127,58,536,36,-350,-379,-238,-65,48,-435
997,0,0,443,-328,-9,-173,-290,-126,9,-235,-94,-150
998,8,8,-133,-391,-39,133,-242,6,-122,-128,429,-36
999,9,9,-144,-274,-80,-34,127,-93,-366,150,-101,231
1000,9,9,-210,-310,-215,138,57,-30,-388,-42,-62,327
1001,0,0,369,-230,-14,-203,-262,-86,6,-177,-151,-111
1002,2,2,-217,-11,350,207,-493,-396,-468,83,209,-166
1003,5,5,-423,-331,-457,371,-328,478,-222,-418,167,125
1004,1,1,-220,284,-131,-170,56,-130,-270,-60,21,-65
1005,9,9,-367,-292,-155,167,63,-139,-558,19,97,415
1006,7,7,-220,-152,-92,49,-99,-132,-525,331,-76,160
1007,8,8,-165,-276,-74,57,-157,-73,-234,-186,379,162
1008,1,1,-136,310,-146,-245,60,-128,-136,-171,30,-184
1009,0,0,357,-241,-61,-171,-283,-23,58,-177,-147,-85
1010,4,4,-421,-210,-234,-214,483,-129,-369,113,-70,141
1011,1,1,-105,330,-97,-279,-4,-121,-111,-181,9,-258
1012,7,7,-489,-61,66,220,2,-156,-586,311,-153,14
1013,9,9,-343,-243,-187,34,161,-64,-465,-32,-59,417
1014,6,5,0,-252,2,-64,-70,96,5,-151,63,1
1015,4,4,-392,-1,-199,-147,414,-124,-379,-3,-50,105
1016,2,2,-83,131,356,-10,-110,-258,-284,-33,-150,-317
1017,6,6,-13,-336,-94,-202,23,58,318,-206,-77,-178
1018,8,8,-281,-397,-4,208,-298,-48,-194,-232,549,26
1019,1,1,-160,333,-189,-327,59,-167,-179,-22,-28,-199
1020,3,3,-512,-65,-92,520,-297,-47,-456,21,54,11
1021,7,7,-122,-297,-91,47,-206,-81,-432,278,129,107
1022,5,5,-335,-485,-395,37,-163,467,-230,-237,57,357
1023,4,4,-95,-120,-177,-328,412,-65,-125,55,-340,-180
1024,4,4,-243,3,-272,-290,384,-137,-205,-140,66,-11
1025,1,1,-120,336,-152,-312,82,-165,-167,-55,-65,-199
1026,8,8,-141,-383,-134,69,-232,62,3,-232,345,92
1027,1,1,-108,294,-129,-282,34,-184,-237,-10,-77,-108
1028,3,3,-374,0,-175,475,-139,66,-425,-47,-139,-67
1029,8,8,-132,-278,-138,145,-295,-78,-254,-121,446,99
1030,1,1,-106,297,-134,-281,51,-152,-191,-14,-80,-141
1031,2,2,-212,92,500,-7,-70,-339,-382,153,-117,-465
1032,5,5,-66,-339,-91,-202,-249,213,104,-225,204,50
1033,8,8,-163,121,-24,-257,100,-248,-393,-131,174,-35
1034,0,0,285,-217,-15,-185,-196,-182,-172,-83,-92,6
1035,6,6,68,-395,-183,-167,35,36,357,-255,-155,-131
1036,2,2,-131,34,518,111,-593,-489,-423,75,120,-263
1037,1,1,-87,275,-38,-237,-38,-163,-165,-63,0,-183
1038,1,1,-80,251,-69,-228,17,-123,-137,-86,0,-128
1039,7,3,-232,81,16,93,-21,-51,-174,0,11,-104
1040,1,1,-74,245,-78,-240,12,-90,-88,-97,-19,-172
1041,5,5,-313,-315,-319,40,-284,532,-38,-366,59,86
1042,3,3,-443,-122,-298,610,-334,124,-478,-71,-29,20
1043,4,4,-427,-71,-239,-227,464,-7,-277,14,-115,67
1044,6,6,49,-140,-114,-335,23,-58,254,-396,98,-177
1045,9,9,-413,42,-222,-85,184,-109,-550,-19,6,307
1046,5,5,-345,-192,-344,120,-200,428,-148,-290,24,172
1047,0,0,290,-193,51,-177,-77,-88,-57,-195,-184,-95
1048,9,9,-132,-390,-73,42,18,5,-289,-50,-36,338
1049,2,2,-15,-68,486,21,-151,-243,-205,-34,-210,-436
1050,2,2,17,-175,248,47,-23,-176,-174,-58,-88,-128
1051,4,4,-272,-293,-99,-116,355,-162,-283,38,-101,207
1052,8,8,-185,-519,-209,236,-241,70,-207,-193,499,142
1053,2,2,-80,12,559,3,-214,-254,-333,-63,-156,-379
1054,1,1,-90,250,-120,-258,16,-116,-123,-79,-6,-151
1055,7,7,-112,-119,-159,-104,-23,-155,-347,275,-57,114
1056,2,2,-100,-64,445,137,-471,-385,-382,78,108,-202
1057,4,4,-147,-120,-157,-273,428,-181,-173,-167,-103,36
1058,9,9,-228,-349,-133,57,57,-139,-430,21,100,388
1059,4,4,-158,-204,-111,-245,425,-169,-244,-56,-177,87
1060,4,4,-256,-289,-64,-129,463,-152,-196,-20,-208,-36
1061,0,0,327,-253,-124,-231,-352,73,105,-172,-75,-203
1062,3,3,-470,-150,-57,278,-122,-120,-661,202,41,169
1063,9,9,-151,-378,-172,23,115,-100,-395,17,-6,367
1064,2,2,-237,107,451,211,-389,-367,-425,100,-57,-342
1065,2,2,-180,72,577,122,-570,-499,-428,-21,187,-350
1066,3,3,-360,-74,-107,471,-357,-186,-531,56,59,70
1067,3,3,-470,-182,-311,616,-301,79,-448,-139,172,80
1068,8,8,-136,-31,-198,-86,90,-83,-156,-117,194,-18
1069,3,3,-426,-190,-329,583,-165,69,-487,-136,56,129
1070,5,5,-321,-303,-324,121,-296,533,-122,-291,41,81
1071,7,7,-170,-206,-141,28,-62,-114,-481,314,-77,189
1072,3,3,-385,-182,-357,411,-196,172,-461,-15,26,181
1073,5,5,-483,-282,-475,364,-301,562,-364,-224,93,117
1074,8,8,-322,-278,113,257,-362,-136,-367,-44,464,-5
1075,1,1,-98,237,-101,-205,39,-105,-120,-47,-29,-104
1076,2,2,-151,-22,478,208,-603,-387,-521,118,48,-231
1077,4,4,-387,-43,-161,-246,479,-62,-324,-28,-94,99
1078,4,4,-57,-99,-1,-239,381,-169,-130,-71,-226,-146
1079,6,6,71,-302,-237,-151,32,-3,369,-394,-15,-211
1080,4,4,-306,-81,-125,-112,340,-12,-218,-13,-99,32
1081,9,9,-379,-174,-115,59,31,18,-391,2,75,265
1082,5,5,-217,-159,-344,99,-279,341,-48,-357,81,29
1083,1,1,-175,253,-85,-155,48,-140,-192,-55,11,-79
1084,0,0,420,-228,-74,-216,-345,3,-2,-166,-188,-152
1085,6,6,37,-176,-145,-171,-42,43,339,-341,-2,-237
1086,9,9,-333,-461,-49,35,112,19,-410,-65,61,375
1087,5,5,-289,-188,-277,97,-414,454,-231,-228,198,39
1088,9,9,-238,-359,-211,40,117,-87,-420,62,18,403
1089,5,5,-214,-296,-344,86,-187,431,-72,-219,-94,91
1090,9,9,-57,-266,-71,-24,66,-122,-283,26,10,210
1091,7,7,-394,-6,184,174,-133,-279,-524,428,-98,-188
1092,3,3,-500,-135,-153,494,-52,27,-371,-19,-29,-20
1093,8,8,-105,-302,195,161,-436,-269,-170,-185,462,-91
1094,0,0,382,-272,-16,-235,-353,-62,-7,-128,-85,-150
1095,3,3,-489,1,-170,492,-218,86,-514,-16,-167,26
1096,7,7,-143,-243,-318,-182,-75,-8,-497,460,-184,132
1097,1,1,-43,229,-119,-241,8,-93,-46,-115,-31,-190
1098,3,3,-374,-117,-292,422,-108,126,-368,-82,-44,109
1099,6,6,-22,-250,-105,-120,14,45,338,-375,12,-333
1100,7,7,-203,-192,-167,70,-119,-167,-548,382,29,146
1101,8,8,-226,-273,13,214,-240,-79,-126,-171,361,-48
1102,5,5,-277,-506,-330,19,-293,564,-7,-322,39,142
1103,9,9,-384,-368,-152,118,9,59,-406,-46,78,353
1104,7,7,-216,-104,-30,150,-273,-200,-614,318,-60,96
1105,9,9,-239,-444,-160,39,150,-115,-474,74,-35,424
1106,6,6,59,-421,-268,-196,-96,47,551,-372,7,-338
1107,9,9,-124,-431,-259,210,-8,10,-268,-248,76,331
1108,6,6,-6,-321,-209,-165,-107,165,379,-398,9,-174
1109,3,3,-476,28,-96,542,-178,-36,-465,-20,-3,-143
1110,7,7,-132,-158,-17,64,-231,-161,-526,385,-156,69
1111,4,4,-295,-140,-153,-192,490,-178,-321,-29,-125,72
1112,4,4,85,-254,-30,-169,190,-152,155,-237,-265,-286
1113,5,5,-316,-410,-340,6,-257,555,-39,-339,63,153
1114,3,3,-227,-200,144,349,-478,-222,-440,-50,322,-60
1115,5,5,-348,-321,-326,102,-221,460,-226,-213,13,236
1116,4,4,-305,-153,-74,-147,384,-75,-235,-9,-72,36
1117,7,7,-219,-64,39,150,-310,-310,-662,313,31,59
1118,8,8,-311,-250,231,206,-370,-213,-332,-85,525,-77
1119,7,7,-205,-72,206,-24,-197,-255,-518,299,128,-173
1120,8,8,-65,-152,-62,-38,-208,-86,-102,-174,360,-4
1121,0,0,389,-289,1,-194,-195,-116,93,-329,-130,-163
1122,7,7,-142,-100,17,41,-191,-72,-386,236,-104,55
1123,6,6,88,-408,-280,-203,-93,98,501,-430,13,-270
1124,8,8,-43,-166,-11,-39,-226,43,-146,-43,190,51
1125,8,8,-409,-220,-138,105,62,-97,-427,-35,337,239
1126,7,7,-40,-199,-60,5,-150,-227,-454,350,-31,96
1127,3,3,-440,-241,-146,557,-383,-99,-635,13,228,167
1128,3,3,-207,-235,18,352,-333,-20,-539,93,-31,66
1129,1,1,-117,295,-104,-191,-64,-182,-209,-71,-3,-219
1130,9,9,-209,-424,-77,21,160,-75,-440,-21,-50,417
1131,5,5,-263,-403,-303,-107,-147,499,115,-277,132,4
1132,2,2,-5,-2,596,-33,-334,-415,-309,11,-59,-395
1133,7,7,-144,-56,37,93,-214,-318,-575,314,-36,70
1134,3,3,-644,-135,-342,768,-282,92,-646,-92,27,101
1135,5,5,-177,-149,-402,-20,-315,428,-109,-184,82,28
1136,1,1,-49,262,-174,-250,-53,-146,-128,-93,0,-178
1137,1,1,-126,233,-92,-193,37,-86,-108,-73,-15,-128
1138,2,2,-54,144,217,-53,-53,-177,-189,-17,-153,-235
1139,1,1,-77,273,-113,-227,-11,-193,-196,-91,-38,-184
1140,4,4,-376,-122,-117,-240,506,-66,-286,-39,-133,63
1141,7,7,-267,-67,39,128,-292,-303,-740,432,-99,73
1142,4,4,-101,-22,-132,-397,423,-186,-163,-153,-154,-21
1143,7,7,-302,-58,188,197,-282,-388,-610,464,18,-161
1144,5,5,-321,-280,-388,136,-237,516,-131,-245,-63,134
1145,4,4,-334,-181,-86,-18,415,-121,-363,101,-227,-2
1146,5,5,-304,-177,-275,53,-163,406,-119,-232,-21,147
1147,4,4,-262,-129,-176,-216,368,-87,-234,155,-161,13
1148,0,0,424,-359,-38,-146,-228,-135,-5,-271,-101,-43
1149,8,8,-210,-282,60,137,-261,-212,-318,-55,505,64
1150,3,3,-365,-159,-247,466,-132,113,-451,-102,-63,121
1151,6,6,-103,-180,-159,-79,-48,80,285,-378,98,-260
1152,9,9,-299,-374,-281,49,82,57,-470,67,-65,428
1153,6,6,104,-339,-62,-244,-255,76,336,-455,194,-205
1154,0,0,294,-186,-56,-181,-284,-104,-161,69,-134,-76
1155,2,2,-13,52,387,-80,-185,-279,-237,53,-76,-257
1156,7,7,-201,-83,-27,101,-145,-108,-320,186,138,-45
1157,4,4,-161,-203,-33,-186,372,-184,-145,-14,-118,-112
1158,4,4,-126,-282,-136,-246,432,-109,-71,-11,-226,-109
1159,4,4,-37,-134,-73,-263,303,-207,-80,-123,-52,-143
1160,4,4,-187,-137,-15,-204,390,-49,-129,-176,-168,2
1161,6,6,15,-402,-309,-68,-39,120,402,-466,-17,-159
1162,6,6,50,-520,-270,-172,-57,57,545,-330,-36,-276
1163,4,4,-274,23,-251,-312,492,-152,-231,90,-111,-266
1164,7,7,-167,-186,-212,-139,-64,-121,-471,538,-149,18
1165,9,9,-310,-270,-145,17,120,-61,-493,26,58,393
1166,3,3,-104,7,-93,214,-279,-7,-271,-163,52,-61
1167,4,4,-352,-26,-178,-278,525,-163,-344,36,-125,-18
1168,5,5,-254,-185,-263,46,-233,424,-170,-164,77,44
1169,5,5,-41,-211,-428,-9,-307,376,-110,-117,96,-9
1170,8,8,-223,-375,-84,79,-194,33,-131,-69,566,-49
1171,7,7,-301,-62,-109,59,-79,-209,-587,407,-86,108
1172,3,3,-676,-68,-266,675,-142,101,-489,-62,11,-43
1173,7,7,-67,-130,-172,-75,-129,-189,-379,222,112,114
1174,2,2,-79,69,631,23,-481,-540,-300,-56,91,-487
1175,7,7,-185,-84,-121,9,-92,-197,-510,379,-47,84
1176,0,0,321,-136,-106,-214,-266,-93,-121,-55,-108,-167
1177,2,2,-110,53,506,85,-557,-449,-433,88,49,-255
1178,4,4,137,-321,-36,-118,163,-247,-65,-164,-62,-41
1179,1,1,-132,242,-104,-216,43,-104,-143,-117,23,-101
1180,1,1,-225,325,-177,-173,52,-144,-237,-112,22,-127
1181,6,6,-113,44,-145,-146,-30,-26,190,-243,23,-400
1182,6,5,-141,-307,-150,-75,-279,233,229,-375,193,-76
1183,9,9,-164,-517,-176,89,10,-132,-410,-30,153,447
1184,2,2,-127,145,382,-43,-176,-333,-259,28,22,-384
1185,8,8,-119,-426,-4,118,-242,-58,-106,-198,431,75
1186,7,7,-293,-159,-223,-91,14,-49,-463,487,-171,73
1187,2,2,-134,40,403,102,-344,-328,-292,-107,104,-263
1188,0,0,370,-241,-46,-217,-335,-120,1,-150,-64,-139
1189,1,1,-60,258,-68,-248,-2,-121,-106,-82,-11,-161
1190,5,5,-327,-173,-284,106,-299,445,-112,-351,27,99
1191,0,0,209,-352,-8,-108,-32,-58,-22,-24,-181,-81
1192,9,9,-284,-125,-96,-148,101,1,-289,80,-26,214
1193,1,1,-125,300,-129,-260,42,-118,-155,-45,-99,-161
1194,7,7,-246,-207,-1,161,-59,-258,-604,289,10,153
1195,0,0,360,-211,-69,-208,-311,-117,-74,-111,-75,-121
1196,6,6,-37,-202,-186,-183,-11,32,416,-463,76,-412
1197,0,0,360,-242,-37,-189,-274,-115,15,-156,-116,-158
1198,8,8,-452,-143,-2,-26,54,59,-139,-94,263,-74
1199,6,6,64,-430,-298,-173,-6,139,414,-412,-57,-165
1200,8,8,-47,-105,-129,-27,-154,0,-59,-205,210,-65
1201,1,1,-128,249,-111,-236,26,-174,-237,-51,-13,-67
1202,8,8,-140,-348,138,-71,-298,78,75,-295,374,-122
1203,0,0,463,-381,-18,-164,-303,-102,11,-276,-107,-99
1204,3,3,-394,-116,143,496,-494,-184,-627,121,127,-56
1205,3,3,-574,-139,-276,680,-277,81,-581,-57,-16,125
1206,7,7,-159,-129,117,138,-294,-375,-597,235,124,73
1207,2,2,-112,15,466,-11,-193,-221,-234,-83,-78,-309
1208,3,3,-286,-189,-190,439,-228,-50,-326,-64,174,65
1209,6,6,-158,-155,-116,20,-175,118,243,-308,112,-385
1210,2,2,-110,184,513,17,-222,-380,-411,95,-230,-424
1211,1,1,-157,368,-148,-326,82,-253,-253,-9,-81,-219
1212,6,6,106,-295,-179,-137,-160,41,306,-320,109,-180
1213,1,1,-165,316,-143,-236,65,-185,-258,-30,-70,-98
1214,1,1,-46,235,-163,-233,-14,-180,-155,-107,-20,-152
1215,3,3,-477,-44,-53,527,-275,-55,-459,8,50,-57
1216,7,7,-46,-107,-46,-12,-111,-108,-290,194,-23,78
1217,9,9,-332,-100,-251,16,31,-70,-515,52,18,347
1218,0,0,374,-274,-83,-124,-302,-47,79,-252,-127,-92
1219,8,8,-41,-312,112,77,-394,-109,-65,-189,379,-84
1220,0,0,337,-260,-42,-129,-293,-51,-44,-59,-115,-40
1221,5,5,-462,-421,-345,181,-161,499,-177,-320,121,223
1222,4,4,-289,-93,-141,-192,494,-130,-255,17,-166,-101
1223,0,0,351,-301,5,-153,-236,-59,0,-262,-162,14
1224,2,2,-30,4,224,-158,103,-128,-25,-131,-119,-362
1225,8,8,-227,-306,-61,120,-298,-14,-145,-197,514,9
1226,7,2,-247,134,195,166,-148,-183,-272,148,-153,-336
1227,2,2,-201,184,370,126,-255,-326,-432,124,-122,-307
1228,9,9,-325,-453,-283,329,-137,75,-447,-168,121,432
1229,8,8,-243,-205,84,240,-399,-139,-267,-75,383,-14
1230,4,4,-468,-208,-76,-80,468,-2,-353,-18,-150,82
1231,0,0,389,-259,27,-146,-306,-98,-109,-164,-153,-79
1232,9,4,-40,-86,-112,-208,111,-128,-118,-164,-9,90
1233,5,5,-381,-240,-340,43,-73,449,47,-456,-39,66
1234,8,8,-112,-300,124,-75,-164,-13,40,-337,419,-175
1235,5,5,-320,-281,-287,73,-193,392,-3,-379,89,112
1236,1,1,-242,230,-117,-116,60,-128,-259,1,-46,-17
1237,2,2,-49,95,501,-144,-360,-391,-190,-105,133,-392
1238,1,1,-161,306,-136,-214,51,-153,-201,-52,-49,-124
1239,3,3,-393,-130,-459,522,-304,275,-303,-191,41,31
1240,1,1,-82,223,-230,-254,-16,-114,-110,-115,-15,-196
1241,7,7,-175,-72,-18,-86,-48,-169,-436,283,45,6
1242,4,4,-145,-97,-125,-84,175,-81,-162,-40,-71,110
1243,5,5,-398,-294,-261,72,-31,408,22,-361,13,17
1244,7,7,-229,-51,14,88,-227,-251,-613,344,-52,76
1245,2,2,-65,-57,577,1,-278,-298,-245,-58,-40,-387
1246,0,0,282,-228,-146,-71,-338,35,-36,-97,-34,-123
1247,9,3,-12,-71,14,88,-201,22,-386,-90,-134,40
1248,8,8,-97,-201,11,46,-228,27,34,-260,261,-115
1249,8,8,-147,-343,-42,92,-256,-35,-161,-172,513,29
1250,6,6,-19,-167,-206,-169,-26,44,327,-332,14,-261
1251,2,2,-32,157,335,-49,-30,-287,-212,-79,-195,-411
1252,5,5,-282,-180,-248,74,-144,363,-47,-182,23,8
1253,4,4,-65,-300,-151,-360,404,-116,6,-78,-250,-70
1254,1,1,-116,259,-104,-193,-1,-135,-167,-59,1,-115
1255,9,9,-347,-245,-209,17,122,-58,-447,-13,60,419
